Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	32859051	0	0	1	0	2	1	A	1	1	0	4194	0	0	0	0	0	4203	4282	5483	5850	5904	6404	0	6705	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	1	1	0	0	2	0	B	1	1	0	4194	0	0	0	0	0	8705	8769	10247	10704	10769	11269	0	11569	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	2	1	0	1	0	0	B	1	1	0	4194	0	0	0	0	0	13571	13628	14710	15104	15144	15644	0	15944	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	3	1	0	0	1	0	B	1	1	0	4194	0	0	0	0	0	17945	18024	19101	19499	19573	20073	0	20374	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	4	1	0	2	1	0	B	1	1	0	4194	0	0	0	0	0	22375	22430	23583	23995	24032	24532	0	24833	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	5	0	1	2	1	1	A	1	1	0	4194	0	0	0	0	0	26833	26900	27996	28382	28469	28969	0	29269	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	6	1	0	2	1	0	B	1	1	0	4194	0	0	0	0	0	31270	31291	31814	32235	32348	32848	0	33150	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	7	1	0	3	0	0	B	1	0	0	4194	0	0	0	0	0	35150	35201	35887	36257	36318	36818	0	37119	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	8	0	1	2	1	1	A	1	0	0	4194	0	0	0	0	0	39119	39176	39788	40136	40214	40714	0	41015	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	9	0	1	3	0	1	A	1	1	0	4194	0	0	0	0	0	43016	43080	44319	44713	44750	45250	0	45551	0	0	0	0	0	0	
2	Exec_Auto	1	32859051	10	0	1	0	1	1	B	0	0	0	4194	0	0	0	0	0	47552	47613	48814	49244	49424	0	49924	50225	0	0	0	0	0	0	
2	Exec_Auto	1	32859051	11	1	0	3	0	0	A	0	0	0	4194	0	0	0	0	0	52226	52249	53727	54196	54254	0	54754	55054	0	0	0	0	0	0	
2	Exec_Auto	1	32859051	12	0	1	3	1	1	B	0	0	0	4194	0	0	0	0	0	57056	57091	58173	58675	58794	0	59294	59595	0	0	0	0	0	0	
2	Exec_Auto	1	32859051	13	1	0	3	1	0	A	0	0	0	4194	0	0	0	0	0	61595	61671	62748	63153	63208	0	63708	64008	0	0	0	0	0	0	
2	Exec_Auto	1	32859051	14	0	1	1	3	1	B	0	0	0	4194	0	0	0	0	0	66008	66077	67230	67639	67687	0	68187	68487	0	0	0	0	0	0	
2	Exec_Auto	1	32859051	15	0	1	1	0	1	B	0	0	0	4194	0	0	0	0	0	70488	70540	71636	72027	72091	0	72591	72893	0	0	0	0	0	0	
2	Exec_Auto	1	32859051	16	1	0	0	3	0	A	0	0	0	4194	0	0	0	0	0	74894	74913	75436	76006	76222	0	76722	77023	0	0	0	0	0	0	
2	Exec_Auto	1	32859051	17	0	1	2	3	1	B	0	0	0	4194	0	0	0	0	0	79023	79074	79760	80493	80558	0	81058	81358	0	0	0	0	0	0	
2	Exec_Auto	1	32859051	18	0	1	0	1	1	B	0	0	0	4194	0	0	0	0	0	83359	83399	84011	84515	84621	0	85121	85422	0	0	0	0	0	0	
2	Exec_Auto	1	32859051	19	0	1	2	1	1	A	1	1	0	4194	0	0	0	0	0	87422	87449	88688	89135	89279	89779	0	90080	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	0	1	0	1	2	0	B	1	0	0	92081	0	0	0	0	0	92136	92201	93242	93615	93709	94209	0	94509	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	1	1	0	0	3	0	B	1	1	0	92081	0	0	0	0	0	96509	96577	97088	97467	97535	98035	0	98336	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	2	0	1	3	1	1	A	1	1	0	92081	0	0	0	0	0	100337	100388	101166	101542	101587	102087	0	102387	0	0	0	0	0	0	
2	Exec_Auto	0	32859051	3	1	0	0	3	0	B	1	1	0	92081	0	0	0	0	0	104389	104450	105744	106073	106134	106634	0	106934	0	0	0	0	0	0	
