Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	10779917	0	0	1	3	2	1	A	1	1	0	368810	0	0	0	0	0	368817	368895	370270	370635	370740	371240	0	371540	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	1	0	1	2	0	1		1	0	255	368810	0	0	0	0	0	373540	373583	0	0	0	0	0	375568	0	0	0	0	0	374068	
2	Exec_Auto	0	10779917	1	0	1	2	0	1	A	1	1	0	368810	0	0	0	0	0	377568	377627	378592	378977	379086	379586	0	379886	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	2	1	0	0	1	0	B	1	1	0	368810	0	0	0	0	0	381887	381943	382924	383334	383428	383928	0	384229	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	3	0	1	1	2	1	A	1	1	0	368810	0	0	0	0	0	386230	386305	387580	388039	388144	388644	0	388944	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	4	0	1	1	3	1	A	1	0	0	368810	0	0	0	0	0	390945	391009	392017	392436	392514	393014	0	393315	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	5	1	0	0	3	0	B	1	1	0	368810	0	0	0	0	0	395315	395379	395932	396423	396506	397006	0	397306	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	6	0	1	2	3	1	A	1	1	0	368810	0	0	0	0	0	399306	399399	400076	400536	400644	401144	0	401445	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	7	1	0	3	0	0	B	1	1	0	368810	0	0	0	0	0	403445	403514	404605	405016	405077	405577	0	405878	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	8	1	0	2	0	0	B	1	1	0	368810	0	0	0	0	0	407878	407943	408464	408863	408922	409422	0	409722	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	9	0	1	3	0	1	A	1	0	252	368810	0	0	0	0	0	411723	411797	413199	413616	413646	0	0	416863	0	0	413663	0	0	0	
2	Exec_Auto	0	10779917	9	0	1	3	0	1	A	1	1	0	368810	0	0	0	0	0	418863	418927	420329	420806	420886	421386	0	421687	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	10	0	1	2	0	1	A	1	0	0	368810	0	0	0	0	0	423687	423752	425127	425661	425765	426265	0	426566	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	11	1	0	3	0	0	B	1	1	0	368810	0	0	0	0	0	428566	428596	429561	430149	430203	430703	0	431004	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	12	1	0	2	3	0	B	1	1	0	368810	0	0	0	0	0	433005	433062	434043	434538	434604	435104	0	435404	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	13	0	1	3	2	1	A	1	1	0	368810	0	0	0	0	0	437405	437466	438741	439207	439226	439726	0	440026	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	14	1	0	0	1	0	B	1	0	0	368810	0	0	0	0	0	442027	442060	443068	443463	443552	444052	0	444352	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	15	1	0	2	3	0	B	1	1	0	368810	0	0	0	0	0	446353	446375	446928	447308	447359	447859	0	448159	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	16	1	0	3	1	0	B	1	1	0	368810	0	0	0	0	0	450160	450204	450881	451429	451562	452062	0	452362	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	17	0	1	2	3	1	A	1	1	0	368810	0	0	0	0	0	454363	454398	455489	455963	456068	456568	0	456869	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	18	1	0	1	3	0	B	1	0	0	368810	0	0	0	0	0	458869	458915	459436	459862	459905	460405	0	460706	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	19	1	0	1	0	0	B	1	0	0	368810	0	0	0	0	0	462707	462766	464168	464672	464730	465230	0	465530	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	0	1	0	2	1	0	B	1	1	0	467531	0	0	0	0	0	467559	467660	468742	469160	469247	469747	0	470047	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	1	1	0	2	3	0	B	1	1	0	467531	0	0	0	0	0	472048	472100	473545	473926	474088	474588	0	474889	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	2	1	0	0	3	0	B	1	1	0	467531	0	0	0	0	0	476889	476940	477531	478092	478207	478707	0	479008	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	3	0	1	0	3	1	A	1	1	0	467531	0	0	0	0	0	481009	481060	481960	482437	482492	482992	0	483294	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	4	1	0	0	3	0	B	1	1	0	467531	0	0	0	0	0	485294	485366	485950	486415	486497	486997	0	487298	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	5	1	0	2	3	0	B	1	1	0	467531	0	0	0	0	0	489298	489345	489856	490260	490323	490823	0	491124	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	6	0	1	0	2	1	A	1	1	0	467531	0	0	0	0	0	493125	493159	493995	494426	494484	494984	0	495284	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	7	0	1	3	0	1	A	1	1	0	467531	0	0	0	0	0	497285	497358	498750	499227	499336	499836	0	500136	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	8	1	0	1	3	0	B	1	1	0	467531	0	0	0	0	0	502136	502229	503528	504081	504151	504651	0	504951	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	9	0	1	3	2	1	A	1	1	0	467531	0	0	0	0	0	506951	507002	507993	508461	508538	509038	0	509339	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	10	0	1	2	3	1	A	1	1	0	467531	0	0	0	0	0	511339	511406	512488	512939	513038	513538	0	513839	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	11	0	1	1	0	1	A	1	1	0	467531	0	0	0	0	0	515840	515882	517327	517830	517908	518408	0	518709	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	12	0	1	0	2	1	A	1	1	0	467531	0	0	0	0	0	520709	520767	521358	521862	521953	522453	0	522753	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	13	1	0	2	0	0	B	1	1	0	467531	0	0	0	0	0	524753	524805	525705	526305	526351	526851	0	527151	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	14	1	0	1	2	0	B	1	1	0	467531	0	0	0	0	0	529152	529208	529792	530383	530487	530987	0	531288	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	15	0	1	0	3	1	A	1	1	0	467531	0	0	0	0	0	533289	533342	533853	534458	534508	535008	0	535308	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	16	1	0	3	0	0	B	1	1	0	467531	0	0	0	0	0	537310	537375	538211	538714	538775	539275	0	539575	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	17	1	0	0	1	0	B	1	1	0	467531	0	0	0	0	0	541575	541625	543017	543471	543568	544068	0	544368	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	18	0	1	3	2	1	A	1	1	0	467531	0	0	0	0	0	546369	546412	547711	548174	548240	548740	0	549040	0	0	0	0	0	0	
2	Exec_Auto	1	10779917	19	0	1	0	3	1	A	1	1	0	467531	0	0	0	0	0	551041	551109	552100	552653	552707	553207	0	553507	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	0	1	0	3	1	0	B	1	1	0	555508	0	0	0	0	0	555538	555647	556970	557508	557603	558103	0	558403	0	0	0	0	0	0	
2	Exec_Auto	0	10779917	1	0	1	3	0	1	A	1	1	0	555508	0	0	0	0	0	560403	560441	561683	562265	562353	562853	0	563154	0	0	0	0	0	0	
