Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	14015531	0	0	1	3	2	1	A	1	1	0	821556	0	0	0	0	0	821563	821642	822382	822799	822888	823388	0	823628	0	0	0	0	0	0	
2	Exec_Auto	0	14015531	1	1	0	3	2	0	B	1	1	0	821556	0	0	0	0	0	825629	825693	826797	827172	827312	827812	0	828052	0	0	0	0	0	0	
2	Exec_Auto	0	14015531	2	1	0	0	2	0	B	1	1	0	821556	0	0	0	0	0	830052	830079	830684	831054	831144	831644	0	831884	0	0	0	0	0	0	
2	Exec_Auto	0	14015531	3	1	0	0	2	0	B	1	0	0	821556	0	0	0	0	0	833885	833925	835090	835442	835578	836078	0	836319	0	0	0	0	0	0	
2	Exec_Auto	0	14015531	4	0	1	0	2	1	A	1	1	0	821556	0	0	0	0	0	838320	838421	839838	840244	840343	840843	0	841083	0	0	0	0	0	0	
2	Exec_Auto	0	14015531	5	1	0	3	2	0	B	1	0	0	821556	0	0	0	0	0	843083	843133	844237	844687	844797	845297	0	845538	0	0	0	0	0	0	
2	Exec_Auto	0	14015531	6	0	1	1	3	1	A	1	1	0	821556	0	0	0	0	0	847539	847601	849073	849441	849596	850096	0	850337	0	0	0	0	0	0	
2	Exec_Auto	0	14015531	7	1	0	0	1	0	B	1	0	0	821556	0	0	0	0	0	852338	852387	852993	853455	853633	854133	0	854373	0	0	0	0	0	0	
2	Exec_Auto	0	14015531	8	1	0	0	1	0	B	1	1	0	821556	0	0	0	0	0	856374	856436	857202	857612	857720	858220	0	858461	0	0	0	0	0	0	
2	Exec_Auto	0	14015531	9	1	0	2	3	0	B	1	0	0	821556	0	0	0	0	0	860462	860516	861209	861688	861758	862258	0	862498	0	0	0	0	0	0	
2	Exec_Auto	1	14015531	10	0	1	3	0	1	A	1	1	0	821556	0	0	0	0	0	864498	864557	865297	865856	865930	866430	0	866671	0	0	0	0	0	0	
2	Exec_Auto	1	14015531	11	1	0	2	0	0	A	0	1	0	821556	0	0	0	0	0	868671	868737	869841	870332	870442	0	870942	871182	0	0	0	0	0	0	
2	Exec_Auto	1	14015531	12	0	1	3	0	1	A	1	1	0	821556	0	0	0	0	0	873182	873259	873864	874446	874523	875023	0	875263	0	0	0	0	0	0	
2	Exec_Auto	1	14015531	13	1	0	0	3	0	B	1	1	0	821556	0	0	0	0	0	877263	877335	878500	878923	878967	879467	0	879708	0	0	0	0	0	0	
