Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	32449389	0	1	0	3	2	0	B	1	1	0	11194	0	0	0	0	0	11201	11300	12707	13128	13189	13689	0	13930	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	1	1	0	1	3	0	B	1	1	0	11194	0	0	0	0	0	15931	16006	17156	17570	17640	18140	0	18381	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	2	0	1	0	2	1	A	1	1	0	11194	0	0	0	0	0	20382	20448	21814	22135	22207	22707	0	22947	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	3	1	0	3	2	0	B	1	1	0	11194	0	0	0	0	0	24947	25022	26346	26700	26787	27287	0	27527	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	4	1	0	0	1	0	B	1	1	0	11194	0	0	0	0	0	29527	29599	30650	31087	31189	31689	0	31929	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	5	1	0	0	3	0	B	1	0	252	11194	0	0	0	0	0	33930	33975	35451	36022	36111	0	0	39705	0	0	36504	0	0	0	
2	Exec_Auto	0	32449389	5	1	0	0	3	0	B	1	1	0	11194	0	0	0	0	0	41706	41785	43261	43706	43771	44271	0	44512	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	6	0	1	1	2	1	A	1	1	0	11194	0	0	0	0	0	46512	46589	47393	47781	47883	48383	0	48624	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	7	1	0	0	1	0	B	1	1	0	11194	0	0	0	0	0	50625	50717	51777	52135	52251	52751	0	52992	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	8	1	0	0	2	0	B	1	1	0	11194	0	0	0	0	0	54992	55053	56442	56800	56858	57358	0	57599	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	9	0	1	1	3	1	A	1	1	0	11194	0	0	0	0	0	59600	59650	60227	60643	60716	61216	0	61457	0	0	0	0	0	0	
2	Exec_Auto	1	32449389	10	1	0	0	1	0	A	0	0	0	11194	0	0	0	0	0	63457	63508	64915	65440	65504	0	66004	66244	0	0	0	0	0	0	
2	Exec_Auto	1	32449389	11	0	1	3	1	1	B	0	0	0	11194	0	0	0	0	0	68244	68298	69448	70241	70329	0	70829	71069	0	0	0	0	0	0	
2	Exec_Auto	1	32449389	12	1	0	1	3	0	A	0	0	0	11194	0	0	0	0	0	73069	73116	74482	74951	75025	0	75525	75766	0	0	0	0	0	0	
2	Exec_Auto	1	32449389	13	1	0	1	2	0	B	1	1	0	11194	0	0	0	0	0	77766	77818	79142	79893	79978	80478	0	80718	0	0	0	0	0	0	
2	Exec_Auto	1	32449389	14	0	1	0	3	1	B	0	0	0	11194	0	0	0	0	0	82718	82743	83794	84280	84343	0	84843	85083	0	0	0	0	0	0	
2	Exec_Auto	1	32449389	15	0	1	0	2	1	B	0	0	0	11194	0	0	0	0	0	87084	87128	88604	89178	89234	0	89734	89976	0	0	0	0	0	0	
2	Exec_Auto	1	32449389	16	0	1	0	3	1	A	1	1	0	11194	0	0	0	0	0	91977	92054	92858	93485	93581	94081	0	94322	0	0	0	0	0	0	
2	Exec_Auto	1	32449389	17	0	1	1	2	1	A	1	0	0	11194	0	0	0	0	0	96323	96367	97427	97972	98111	98611	0	98851	0	0	0	0	0	0	
2	Exec_Auto	1	32449389	18	1	0	3	1	0	B	1	1	0	11194	0	0	0	0	0	100853	100896	102285	102816	102923	103423	0	103663	0	0	0	0	0	0	
2	Exec_Auto	1	32449389	19	1	0	0	1	0	B	1	1	0	11194	0	0	0	0	0	105664	105726	106303	106846	106946	107446	0	107686	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	0	0	1	3	0	1	A	1	1	0	109687	0	0	0	0	0	109743	109814	111073	111466	111507	112007	0	112248	0	0	0	0	0	0	
2	Exec_Auto	0	32449389	1	0	1	2	1	1	A	1	1	0	109687	0	0	0	0	0	114249	114342	115272	115622	115690	116190	0	116430	0	0	0	0	0	0	
