Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	33676392	0	0	1	3	1	1	A	1	0	252	927	0	0	0	0	0	937	997	1991	2431	2494	0	0	5996	0	0	2796	0	0	0	
2	Exec_Auto	0	33676392	0	0	1	3	1	1	A	1	1	0	927	0	0	0	0	0	7996	8041	9035	9485	9540	10040	0	10341	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	1	1	0	2	0	0	B	1	1	0	927	0	0	0	0	0	12342	12372	13167	13598	13643	14143	0	14444	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	2	1	0	3	2	0	B	1	1	0	927	0	0	0	0	0	16445	16464	17598	18040	18118	18618	0	18918	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	3	0	1	0	1	1	A	1	1	0	927	0	0	0	0	0	20919	21010	21868	22198	22269	22769	0	23070	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	4	1	0	0	1	0	B	1	1	0	927	0	0	0	0	0	25071	25145	26441	26810	26911	27411	0	27712	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	5	0	1	2	0	1	A	1	1	0	927	0	0	0	0	0	29712	29774	31085	31432	31543	32043	0	32343	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	6	0	1	2	1	1	A	1	1	0	927	0	0	0	0	0	34343	34411	35058	35465	35583	36083	0	36383	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	7	0	1	2	0	1	A	1	1	0	927	0	0	0	0	0	38383	38441	39260	39630	39744	40244	0	40544	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	8	1	0	3	1	0	B	1	1	0	927	0	0	0	0	0	42544	42581	43970	44395	44478	44978	0	45278	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	9	0	1	0	2	1	A	1	1	0	927	0	0	0	0	0	47279	47332	48152	48524	48568	49068	0	49369	0	0	0	0	0	0	
2	Exec_Auto	1	33676392	10	0	1	2	1	1	A	1	0	0	927	0	0	0	0	0	51370	51435	52429	52871	52969	53469	0	53770	0	0	0	0	0	0	
2	Exec_Auto	1	33676392	11	0	1	3	1	1	B	0	0	0	927	0	0	0	0	0	55770	55818	56613	57170	57233	0	57733	58033	0	0	0	0	0	0	
2	Exec_Auto	1	33676392	12	0	1	1	3	1	B	0	0	0	927	0	0	0	0	0	60035	60086	61220	61792	61931	0	62431	62731	0	0	0	0	0	0	
2	Exec_Auto	1	33676392	13	0	1	3	2	1	B	0	0	0	927	0	0	0	0	0	64731	64794	65652	66101	66162	0	66662	66963	0	0	0	0	0	0	
2	Exec_Auto	1	33676392	14	1	0	3	2	0	A	0	1	0	927	0	0	0	0	0	68965	69021	70317	70766	70808	0	71308	71608	0	0	0	0	0	0	
2	Exec_Auto	1	33676392	15	1	0	3	0	0	A	0	0	0	927	0	0	0	0	0	73610	73644	74955	75338	75388	0	75888	76189	0	0	0	0	0	0	
2	Exec_Auto	1	33676392	16	1	0	1	2	0	A	0	0	0	927	0	0	0	0	0	78189	78253	78900	79456	79573	0	80073	80373	0	0	0	0	0	0	
2	Exec_Auto	1	33676392	17	0	1	3	2	1	B	0	0	0	927	0	0	0	0	0	82376	82436	83255	83814	83898	0	84398	84700	0	0	0	0	0	0	
2	Exec_Auto	1	33676392	18	1	0	0	3	0	A	0	0	0	927	0	0	0	0	0	86701	86769	88158	88615	88641	0	89141	89443	0	0	0	0	0	0	
2	Exec_Auto	1	33676392	19	1	0	3	0	0	B	1	1	0	927	0	0	0	0	0	91443	91474	92294	92821	92869	93369	0	93669	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	0	1	0	3	2	0	B	1	0	0	95670	0	0	0	0	0	95713	95772	97216	97578	97670	98170	0	98470	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	1	0	1	1	2	1	A	1	1	0	95670	0	0	0	0	0	100471	100541	101348	101735	101841	102341	0	102641	0	0	0	0	0	0	
2	Exec_Auto	0	33676392	2	0	1	3	0	1	A	1	1	0	95670	0	0	0	0	0	104641	104674	105519	105899	105949	106449	0	106749	0	0	0	0	0	0	
