Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	33165358	0	0	1	1	2	1	A	1	1	0	1220	0	0	0	0	0	1227	1305	2513	2951	3053	3553	0	3853	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	1	0	1	0	3	1	A	1	0	0	1220	0	0	0	0	0	5854	5917	7170	7672	7730	8230	0	8530	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	2	0	1	1	2	1	A	1	1	0	1220	0	0	0	0	0	10531	10561	11350	11737	11835	12335	0	12636	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	3	0	1	1	0	1	A	1	0	0	1220	0	0	0	0	0	14637	14706	15739	16181	16245	16745	0	17047	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	4	0	1	2	3	1	A	1	1	0	1220	0	0	0	0	0	19048	19102	20104	20478	20574	21074	0	21374	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	5	1	0	3	0	0	B	1	0	0	1220	0	0	0	0	0	23374	23447	24290	24688	24740	25240	0	25541	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	6	1	0	3	1	0	B	1	1	0	1220	0	0	0	0	0	27543	27628	28817	29310	29393	29893	0	30194	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	7	1	0	1	0	0	B	1	1	0	1220	0	0	0	0	0	32195	32262	32971	33466	33522	34022	0	34322	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	8	0	1	2	0	1	A	1	1	0	1220	0	0	0	0	0	36322	36391	36962	37352	37426	37926	0	38226	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	9	0	1	3	1	1	A	1	1	0	1220	0	0	0	0	0	40226	40287	41713	42107	42140	42640	0	42940	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	10	0	1	2	1	1	A	1	1	0	1220	0	0	0	0	0	44941	44972	46180	46775	46877	47377	0	47677	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	11	0	1	3	2	1	B	0	0	0	1220	0	0	0	0	0	49678	49705	50958	51437	51566	0	52066	52367	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	12	0	1	3	1	1	B	0	0	0	1220	0	0	0	0	0	54368	54421	55210	55790	55904	0	56404	56704	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	13	1	0	3	0	0	B	1	1	0	1220	0	0	0	0	0	58704	58772	59805	60469	60557	61057	0	61357	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	14	0	1	3	2	1	B	0	0	0	1220	0	0	0	0	0	63357	63426	64428	65419	65531	0	66031	66332	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	15	0	1	1	3	1	B	0	0	0	1220	0	0	0	0	0	68332	68390	69233	69958	70007	0	70507	70807	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	16	0	1	3	0	1	B	0	0	0	1220	0	0	0	0	0	72808	73089	74278	75166	75209	0	75709	76010	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	17	1	0	1	2	0	A	0	1	0	1220	0	0	0	0	0	78011	78070	78779	79422	79622	0	80122	80423	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	18	0	1	3	2	1	B	0	0	0	1220	0	0	0	0	0	82423	82463	83034	83587	83680	0	84180	84480	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	19	0	1	2	3	1	A	1	1	0	1220	0	0	0	0	0	86481	86540	87966	88671	88791	89291	0	89592	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	0	0	1	1	2	1	A	1	1	0	91594	0	0	0	0	0	91637	91698	92524	93007	93103	93603	0	93904	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	1	1	0	3	1	0	B	1	0	0	91594	0	0	0	0	0	95904	95967	96795	97263	97393	97893	0	98194	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	2	1	0	1	0	0	B	1	1	0	91594	0	0	0	0	0	100194	100255	100763	101194	101237	101737	0	102037	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	3	1	0	1	3	0	B	1	1	0	91594	0	0	0	0	0	104037	104107	104730	105170	105223	105723	0	106023	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	4	0	1	2	0	1	A	1	1	0	91594	0	0	0	0	0	108024	108062	109272	109612	109690	110190	0	110490	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	5	1	0	3	2	0	B	1	1	0	91594	0	0	0	0	0	112491	112557	113095	113495	113548	114048	0	114349	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	6	1	0	1	3	0	B	1	0	0	91594	0	0	0	0	0	116349	116418	117901	118344	118435	118935	0	119235	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	7	0	1	2	3	1	A	1	0	0	91594	0	0	0	0	0	121237	121287	122499	122919	123047	123547	0	123848	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	8	1	0	0	2	0	B	1	1	0	91594	0	0	0	0	0	125848	125919	127364	127915	128032	128532	0	128832	0	0	0	0	0	0	
2	Exec_Auto	0	33165358	9	0	1	0	3	1	A	1	1	0	91594	0	0	0	0	0	130833	130850	132171	132591	132641	133141	0	133441	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	10	1	0	0	2	0	A	0	0	0	91594	0	0	0	0	0	135441	135480	136306	136845	136896	0	137396	137698	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	11	1	0	3	0	0	A	0	0	0	91594	0	0	0	0	0	139699	139753	140581	141331	141379	0	141879	142180	0	0	0	0	0	0	
2	Exec_Auto	1	33165358	12	1	0	2	3	0	A	0	0	0	91594	0	0	0	0	0	144180	144244	144752	145398	145551	0	146051	146352	0	0	0	0	0	0	
