Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	18055316	0	1	0	1	3	0	B	1	1	0	790728	0	0	0	0	0	790735	790792	792003	792409	792502	793002	0	793243	0	0	0	0	0	0	
2	Exec_Auto	0	18055316	1	1	0	0	3	0	B	1	0	0	790728	0	0	0	0	0	795243	795304	796266	796665	796729	797229	0	797470	0	0	0	0	0	0	
2	Exec_Auto	0	18055316	2	0	1	3	0	1	A	1	1	0	790728	0	0	0	0	0	799472	799533	800084	800507	800580	801080	0	801320	0	0	0	0	0	0	
2	Exec_Auto	0	18055316	3	0	1	1	0	1	A	1	1	0	790728	0	0	0	0	0	803321	803389	804312	804718	804836	805336	0	805576	0	0	0	0	0	0	
2	Exec_Auto	0	18055316	4	0	1	2	3	1	A	1	1	0	790728	0	0	0	0	0	807576	807644	808949	809382	809509	810009	0	810249	0	0	0	0	0	0	
2	Exec_Auto	0	18055316	5	0	1	0	2	1	A	1	0	0	790728	0	0	0	0	0	812250	812300	813598	814003	814084	814584	0	814825	0	0	0	0	0	0	
2	Exec_Auto	0	18055316	6	0	1	3	0	1	A	1	0	0	790728	0	0	0	0	0	816826	816901	817780	818226	818328	818828	0	819069	0	0	0	0	0	0	
2	Exec_Auto	0	18055316	7	0	1	0	2	1	A	1	1	0	790728	0	0	0	0	0	821071	821130	822056	822442	822506	823006	0	823247	0	0	0	0	0	0	
2	Exec_Auto	0	18055316	8	0	1	1	0	1	A	1	1	0	790728	0	0	0	0	0	825247	825302	826683	827120	827243	827743	0	827984	0	0	0	0	0	0	
2	Exec_Auto	0	18055316	9	0	1	3	0	1	A	1	1	0	790728	0	0	0	0	0	829986	830055	830639	831147	831239	831739	0	831980	0	0	0	0	0	0	
2	Exec_Auto	1	18055316	10	1	0	3	2	0	A	0	0	0	790728	0	0	0	0	0	833981	834032	835243	835803	835914	0	836414	836655	0	0	0	0	0	0	
2	Exec_Auto	1	18055316	11	0	1	0	2	1	B	0	0	0	790728	0	0	0	0	0	838655	838690	839652	840194	841134	0	841634	841875	0	0	0	0	0	0	
2	Exec_Auto	1	18055316	12	0	1	2	1	1	B	0	0	252	790728	0	0	0	0	0	843876	843926	844477	844952	845048	0	0	848258	0	0	845058	0	0	0	
2	Exec_Auto	1	18055316	12	0	1	2	1	1	B	0	0	0	790728	0	0	0	0	0	850258	850317	850868	851268	851446	0	851946	852186	0	0	0	0	0	0	
2	Exec_Auto	1	18055316	13	1	0	3	1	0	B	1	1	0	790728	0	0	0	0	0	854187	854233	855156	855570	855785	856285	0	856526	0	0	0	0	0	0	
2	Exec_Auto	1	18055316	14	1	0	3	2	0	B	1	0	0	790728	0	0	0	0	0	858526	858583	859888	860413	860490	860990	0	861231	0	0	0	0	0	0	
