Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	9366556	0	0	1	0	2	1	A	1	1	0	359317	0	0	0	0	0	359324	359459	360164	360589	360675	361175	0	361477	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	1	0	1	3	1	1	A	1	1	0	359317	0	0	0	0	0	363477	363547	364357	364711	364799	365299	0	365599	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	2	1	0	1	3	0	B	1	1	0	359317	0	0	0	0	0	367600	367668	369086	369467	369518	370018	0	370318	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	3	1	0	2	1	0	B	1	1	0	359317	0	0	0	0	0	372318	372393	373294	373734	373828	374328	0	374629	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	4	0	1	2	1	1	A	1	0	0	359317	0	0	0	0	0	376629	376678	377713	378165	378297	378797	0	379098	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	5	0	1	3	0	1	A	1	1	0	359317	0	0	0	0	0	381099	381172	382381	382868	382920	383420	0	383720	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	6	1	0	0	2	0	B	1	1	0	359317	0	0	0	0	0	385720	385789	387030	387589	387671	388171	0	388472	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	7	1	0	1	3	0	B	1	1	0	359317	0	0	0	0	0	390473	390506	391270	391756	391806	392306	0	392606	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	8	1	0	0	1	0	B	1	1	0	359317	0	0	0	0	0	394606	394661	395766	396198	396298	396798	0	397098	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	9	0	1	0	2	1	A	1	1	0	359317	0	0	0	0	0	399098	399197	400029	400498	400555	401055	0	401356	0	0	0	0	0	0	
2	Exec_Auto	1	9366556	10	0	1	0	1	1	B	0	0	0	359317	0	0	0	0	0	403356	403422	404127	404675	404773	0	405273	405578	0	0	0	0	0	0	
2	Exec_Auto	1	9366556	11	1	0	2	0	0	A	0	0	0	359317	0	0	0	0	0	407578	407602	408412	408930	408986	0	409486	409786	0	0	0	0	0	0	
2	Exec_Auto	1	9366556	12	1	0	2	1	0	A	0	0	0	359317	0	0	0	0	0	411787	411811	413229	413695	413825	0	414325	414625	0	0	0	0	0	0	
2	Exec_Auto	1	9366556	13	0	1	1	0	1	A	1	0	0	359317	0	0	0	0	0	416625	416673	417574	418128	418220	418720	0	419021	0	0	0	0	0	0	
2	Exec_Auto	1	9366556	14	0	1	2	0	1	A	1	1	0	359317	0	0	0	0	0	421022	421098	422133	422663	422778	423278	0	423579	0	0	0	0	0	0	
2	Exec_Auto	1	9366556	15	0	1	0	1	1	B	0	0	0	359317	0	0	0	0	0	425580	425637	426846	427329	427463	0	427963	428264	0	0	0	0	0	0	
2	Exec_Auto	1	9366556	16	1	0	1	3	0	A	0	1	0	359317	0	0	0	0	0	430264	430364	431605	432048	432172	0	432672	432972	0	0	0	0	0	0	
2	Exec_Auto	1	9366556	17	0	1	0	2	1	B	0	1	0	359317	0	0	0	0	0	434972	435049	435813	436395	436481	0	436981	437282	0	0	0	0	0	0	
2	Exec_Auto	1	9366556	18	1	0	1	3	0	A	0	0	0	359317	0	0	0	0	0	439282	439331	440436	440972	441062	0	441562	441862	0	0	0	0	0	0	
2	Exec_Auto	1	9366556	19	1	0	0	1	0	B	1	0	0	359317	0	0	0	0	0	443863	443923	444755	445272	445348	445848	0	446150	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	0	0	1	2	3	1	A	1	0	252	448151	0	0	0	0	0	448184	448289	449710	450071	450131	0	0	453348	0	0	450148	0	0	0	
2	Exec_Auto	0	9366556	0	0	1	2	3	1	A	1	1	0	448151	0	0	0	0	0	455349	455403	456824	457204	457278	457778	0	458079	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	1	1	0	3	1	0	B	1	1	0	448151	0	0	0	0	0	460079	460110	460667	461139	461245	461745	0	462045	0	0	0	0	0	0	
2	Exec_Auto	0	9366556	2	1	0	1	0	0	B	1	1	0	448151	0	0	0	0	0	464045	464121	464683	465205	465253	465753	0	466054	0	0	0	0	0	0	
