Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	11573235	0	1	0	3	2	0	B	1	1	0	532089	0	0	0	0	0	532096	532159	532905	533433	533761	534261	0	534503	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	1	1	0	0	3	0	B	1	1	0	532089	0	0	0	0	0	536504	536529	537823	538277	538664	539164	0	539404	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	2	1	0	0	1	0	B	1	1	0	532089	0	0	0	0	0	541405	541480	542210	542671	542943	543443	0	543684	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	3	1	0	2	0	0	B	1	1	0	532089	0	0	0	0	0	545685	545760	546484	546971	547334	547834	0	548075	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	4	0	1	0	3	1	A	1	0	0	532089	0	0	0	0	0	550076	550120	551321	551814	552146	552646	0	552887	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	5	1	0	3	1	0	B	1	1	0	532089	0	0	0	0	0	554888	554956	556182	556710	557087	557587	0	557828	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	6	1	0	1	2	0	B	1	1	0	532089	0	0	0	0	0	559828	559874	561025	561420	562463	562963	0	563204	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	7	1	0	2	0	0	B	1	1	0	532089	0	0	0	0	0	565205	565269	566184	566682	567108	567608	0	567848	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	8	1	0	0	3	0	B	1	0	0	532089	0	0	0	0	0	569849	569915	571180	571579	571968	572468	0	572708	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	9	0	1	0	1	1	A	1	1	0	532089	0	0	0	0	0	574709	574762	575340	575797	576257	576757	0	576998	0	0	0	0	0	0	
2	Exec_Auto	1	11573235	10	1	0	3	1	0	A	0	0	0	532089	0	0	0	0	0	578998	579074	579820	580472	580875	0	581375	581615	0	0	0	0	0	0	
2	Exec_Auto	1	11573235	11	1	0	1	3	0	A	0	0	0	532089	0	0	0	0	0	583616	583645	584939	585458	585797	0	586297	586537	0	0	0	0	0	0	
2	Exec_Auto	1	11573235	12	0	1	3	2	1	B	0	0	0	532089	0	0	0	0	0	588537	588617	589347	589988	590676	0	591176	591417	0	0	0	0	0	0	
2	Exec_Auto	1	11573235	13	1	0	3	0	0	B	1	1	0	532089	0	0	0	0	0	593417	593484	594208	594831	595230	595730	0	595970	0	0	0	0	0	0	
2	Exec_Auto	1	11573235	14	0	1	2	0	1	A	1	0	0	532089	0	0	0	0	0	597970	598048	599249	599853	600163	600663	0	600903	0	0	0	0	0	0	
2	Exec_Auto	1	11573235	15	0	1	0	3	1	A	1	1	0	532089	0	0	0	0	0	602904	602954	604180	604748	605177	605677	0	605917	0	0	0	0	0	0	
2	Exec_Auto	1	11573235	16	0	1	2	0	1	A	1	1	0	532089	0	0	0	0	0	607917	607973	609124	609691	610002	610502	0	610742	0	0	0	0	0	0	
2	Exec_Auto	1	11573235	17	1	0	3	2	0	A	0	0	0	532089	0	0	0	0	0	612743	612814	613729	614265	614565	0	615065	615306	0	0	0	0	0	0	
2	Exec_Auto	1	11573235	18	1	0	3	1	0	B	1	1	0	532089	0	0	0	0	0	617307	617353	618618	619173	619584	620084	0	620325	0	0	0	0	0	0	
2	Exec_Auto	1	11573235	19	1	0	2	3	0	A	0	0	0	532089	0	0	0	0	0	622326	622416	622994	623470	623752	0	624252	624493	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	0	1	0	3	1	0	B	1	1	0	626495	0	0	0	0	0	626524	626602	627407	627822	628194	628694	0	628934	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	1	0	1	0	1	1	A	1	0	252	626495	0	0	0	0	0	630935	630995	632005	632435	633038	0	0	636309	0	0	633109	0	0	0	
2	Exec_Auto	0	11573235	1	0	1	0	1	1	A	1	1	0	626495	0	0	0	0	0	638310	638378	639388	639841	640226	640726	0	640967	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	2	1	0	2	1	0	B	1	0	0	626495	0	0	0	0	0	642967	643012	643690	644139	644528	645028	0	645269	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	3	0	1	1	0	1	A	1	1	0	626495	0	0	0	0	0	647269	647289	648713	649127	649500	650000	0	650240	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	4	0	1	3	2	1	A	1	1	0	626495	0	0	0	0	0	652240	652289	653755	654158	654618	655118	0	655359	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	5	1	0	3	1	0	B	1	0	0	626495	0	0	0	0	0	657360	657416	658367	658965	659409	659909	0	660150	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	6	1	0	1	3	0	B	1	1	0	626495	0	0	0	0	0	662151	662242	663176	663629	663972	664472	0	664713	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	7	0	1	2	1	1	A	1	0	0	626495	0	0	0	0	0	666713	666767	667803	668197	668519	669019	0	669260	0	0	0	0	0	0	
2	Exec_Auto	0	11573235	8	0	1	2	1	1	A	1	1	0	626495	0	0	0	0	0	671261	671334	672223	672673	672946	673446	0	673687	0	0	0	0	0	0	
