Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	31954306	0	1	0	0	2	0	B	1	1	0	1164903	0	0	0	0	0	1164911	1164983	1166154	1166578	1166807	1167307	0	1167547	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	1	1	0	1	3	0	B	1	1	0	1164903	0	0	0	0	0	1169548	1169617	1170755	1171110	1171418	1171918	0	1172159	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	2	1	0	1	0	0	B	1	1	0	1164903	0	0	0	0	0	1174160	1174215	1175233	1175640	1175898	1176398	0	1176638	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	3	0	1	2	0	1	A	1	1	0	1164903	0	0	0	0	0	1178638	1178681	1180151	1180482	1180804	1181304	0	1181545	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	4	1	0	0	3	0	B	1	1	0	1164903	0	0	0	0	0	1183546	1183577	1184584	1184958	1185274	1185774	0	1186014	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	5	0	1	1	2	1	A	1	1	0	1164903	0	0	0	0	0	1188015	1188078	1188993	1189310	1189683	1190183	0	1190423	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	6	0	1	2	1	1	A	1	1	0	1164903	0	0	0	0	0	1192424	1192482	1193593	1193895	1194139	1194639	0	1194879	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	7	0	1	2	0	1	A	1	0	0	1164903	0	0	0	0	0	1196880	1196935	1197708	1198093	1198402	1198902	0	1199142	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	8	0	1	1	3	1	A	1	0	0	1164903	0	0	0	0	0	1201142	1201216	1202222	1202626	1202950	1203450	0	1203691	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	9	1	0	3	2	0	B	1	1	0	1164903	0	0	0	0	0	1205692	1205738	1207012	1207434	1207815	1208315	0	1208555	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	10	1	0	0	1	0	A	0	1	0	1164903	0	0	0	0	0	1210556	1210605	1211776	1212187	1212565	0	1213065	1213305	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	11	0	1	1	2	1	B	0	0	0	1164903	0	0	0	0	0	1215306	1215329	1216467	1216805	1217078	0	1217578	1217819	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	12	1	0	2	1	0	B	1	1	0	1164903	0	0	0	0	0	1219820	1219883	1220901	1221290	1221722	1222222	0	1222462	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	13	0	1	2	1	1	A	1	1	0	1164903	0	0	0	0	0	1224463	1224506	1225976	1226366	1226644	1227144	0	1227384	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	14	1	0	1	2	0	A	0	0	0	1164903	0	0	0	0	0	1229385	1229443	1230450	1230887	1231263	0	1231763	1232004	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	15	0	1	3	2	1	B	0	0	0	1164903	0	0	0	0	0	1234004	1234049	1234964	1235364	1235656	0	1236156	1236396	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	16	1	0	1	3	0	A	0	1	0	1164903	0	0	0	0	0	1238396	1238471	1239582	1240071	1240486	0	1240986	1241227	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	17	0	1	3	2	1	B	0	1	0	1164903	0	0	0	0	0	1243227	1243301	1244074	1244551	1244896	0	1245396	1245637	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	18	0	1	0	2	1	A	1	1	0	1164903	0	0	0	0	0	1247638	1247669	1248675	1249094	1249476	1249976	0	1250216	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	19	1	0	3	2	0	B	1	1	0	1164903	0	0	0	0	0	1252216	1252245	1253519	1254025	1254348	1254848	0	1255088	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	0	0	1	0	3	1	A	1	1	0	1257089	0	0	0	0	0	1257109	1257178	1257843	1258280	1258526	1259026	0	1259267	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	1	0	1	3	2	1	A	1	1	0	1257089	0	0	0	0	0	1261268	1261312	1262404	1262757	1263172	1263672	0	1263912	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	2	1	0	2	3	0	A	0	0	0	1257089	0	0	0	0	0	1265912	1265959	1266639	1266973	1267325	0	1267825	1268065	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	3	0	1	0	2	1	A	1	0	0	1257089	0	0	0	0	0	1270065	1270126	1271449	1271859	1272185	1272685	0	1272926	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	4	1	0	0	1	0	B	1	1	0	1257089	0	0	0	0	0	1274926	1274968	1276084	1276524	1276874	1277374	0	1277615	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	5	0	1	3	0	1	A	1	1	0	1257089	0	0	0	0	0	1279615	1279647	1280970	1281331	1281774	1282274	0	1282514	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	6	1	0	2	3	0	B	1	1	0	1257089	0	0	0	0	0	1284514	1284587	1285919	1286352	1286856	1287356	0	1287596	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	7	0	1	3	1	1	A	1	1	0	1257089	0	0	0	0	0	1289596	1289668	1290475	1290837	1291318	1291818	0	1292059	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	8	0	1	2	3	1	A	1	0	0	1257089	0	0	0	0	0	1294060	1294119	1295017	1295379	1295688	1296188	0	1296429	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	9	1	0	0	2	0	B	1	0	0	1257089	0	0	0	0	0	1298429	1298480	1299740	1300134	1300490	1300990	0	1301230	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	10	0	1	1	0	1	B	0	0	0	1257089	0	0	0	0	0	1303230	1303274	1303940	1304438	1304749	0	1305249	1305489	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	11	0	1	1	3	1	A	1	0	0	1257089	0	0	0	0	0	1307489	1307551	1308643	1309093	1309849	1310349	0	1310589	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	12	1	0	0	2	0	B	1	0	0	1257089	0	0	0	0	0	1312589	1312650	1313330	1313981	1314192	1314692	0	1314933	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	13	0	1	2	3	1	A	1	1	0	1257089	0	0	0	0	0	1316934	1316996	1318319	1318841	1319383	1319883	0	1320123	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	14	1	0	1	3	0	B	1	1	0	1257089	0	0	0	0	0	1322124	1322176	1323292	1323761	1324191	1324691	0	1324932	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	15	0	1	3	0	1	B	0	0	0	1257089	0	0	0	0	0	1326933	1327033	1328357	1328757	1329118	0	1329618	1329858	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	16	1	0	2	1	0	B	1	1	0	1257089	0	0	0	0	0	1331859	1331922	1333254	1333689	1334104	1334604	0	1334844	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	17	0	1	2	1	1	A	1	1	0	1257089	0	0	0	0	0	1336844	1336914	1337721	1338255	1338746	1339246	0	1339487	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	18	1	0	1	0	0	B	1	1	0	1257089	0	0	0	0	0	1341488	1341543	1342441	1342831	1343166	1343666	0	1343907	0	0	0	0	0	0	
2	Exec_Auto	1	31954306	19	0	1	2	1	1	A	1	1	0	1257089	0	0	0	0	0	1345907	1345967	1347227	1347630	1347929	1348429	0	1348670	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	0	1	0	0	3	0	B	1	0	0	1350671	0	0	0	0	0	1350697	1350790	1351565	1351936	1352289	1352789	0	1353030	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	1	0	1	1	3	1	A	1	0	0	1350671	0	0	0	0	0	1355030	1355084	1356076	1356421	1356744	1357244	0	1357485	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	2	1	0	2	3	0	B	1	1	0	1350671	0	0	0	0	0	1359485	1359553	1360688	1361182	1361514	1362014	0	1362255	0	0	0	0	0	0	
2	Exec_Auto	0	31954306	3	1	0	3	2	0	B	1	0	0	1350671	0	0	0	0	0	1364256	1364316	1365774	1366179	1366484	1366984	0	1367224	0	0	0	0	0	0	
