Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	28968551	0	1	0	1	0	0	B	1	1	0	7308	0	0	0	0	0	7317	7398	8453	8836	9486	9986	0	10227	0	0	0	0	0	0	
2	Exec_Auto	0	28968551	1	1	0	0	3	0	B	1	0	0	7308	0	0	0	0	0	12228	12300	13444	13875	14160	14660	0	14901	0	0	0	0	0	0	
2	Exec_Auto	0	28968551	2	1	0	2	0	0	B	1	0	252	7308	0	0	0	0	0	16902	16956	17554	18051	18404	0	0	21719	0	0	18519	0	0	0	
2	Exec_Auto	0	28968551	2	1	0	2	0	0	B	1	1	0	7308	0	0	0	0	0	23720	23786	24384	24833	25552	26052	0	26293	0	0	0	0	0	0	
2	Exec_Auto	0	28968551	3	0	1	0	2	1	A	1	1	0	7308	0	0	0	0	0	28293	28378	29074	29507	29875	30375	0	30616	0	0	0	0	0	0	
2	Exec_Auto	0	28968551	4	1	0	2	0	0	B	1	1	0	7308	0	0	0	0	0	32617	32640	33418	33805	34176	34676	0	34917	0	0	0	0	0	0	
2	Exec_Auto	0	28968551	5	1	0	0	1	0	B	1	1	0	7308	0	0	0	0	0	36918	36971	37543	38022	38311	38811	0	39051	0	0	0	0	0	0	
2	Exec_Auto	0	28968551	6	1	0	3	1	0	B	1	0	0	7308	0	0	0	0	0	41051	41106	42159	42598	42955	43455	0	43695	0	0	0	0	0	0	
2	Exec_Auto	0	28968551	7	1	0	3	2	0	B	1	1	0	7308	0	0	0	0	0	45695	45768	46855	47263	47516	48016	0	48257	0	0	0	0	0	0	
2	Exec_Auto	0	28968551	8	0	1	3	1	1	A	1	0	0	7308	0	0	0	0	0	50259	50325	51449	51883	52078	52578	0	52819	0	0	0	0	0	0	
2	Exec_Auto	0	28968551	9	0	1	3	2	1	A	1	0	252	7308	0	0	0	0	0	54819	54877	55861	56323	56862	0	0	60434	0	0	57234	0	0	0	
2	Exec_Auto	0	28968551	9	0	1	3	2	1	A	1	0	252	7308	0	0	0	0	0	62434	62475	63459	63966	64189	0	0	67795	0	0	64595	0	0	0	
