Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	16505636	0	1	0	0	3	0	B	1	0	0	1698471	0	0	0	0	0	1698479	1698564	1699511	1699955	1700278	1701345	0	1701586	0	0	0	0	0	0	
2	Exec_Auto	0	16505636	1	0	1	3	0	1	A	1	1	0	1698471	0	0	0	0	0	1707587	1707676	1708719	1709105	1709535	1710233	0	1710473	0	0	0	0	0	0	
2	Exec_Auto	0	16505636	2	0	1	0	2	1	A	1	1	0	1698471	0	0	0	0	0	1716473	1716518	1717235	1717669	1717985	1719354	0	1719594	0	0	0	0	0	0	
2	Exec_Auto	0	16505636	3	1	0	2	0	0	B	1	0	0	1698471	0	0	0	0	0	1725595	1725608	1726476	1726955	1727219	1727921	0	1728161	0	0	0	0	0	0	
2	Exec_Auto	0	16505636	4	1	0	1	3	0	B	1	1	0	1698471	0	0	0	0	0	1734162	1734207	1735023	1735420	1735830	1737228	0	1737469	0	0	0	0	0	0	
2	Exec_Auto	0	16505636	5	0	1	3	0	1	A	1	0	0	1698471	0	0	0	0	0	1743470	1743546	1744528	1745073	1745393	1746883	0	1747124	0	0	0	0	0	0	
2	Exec_Auto	0	16505636	6	1	0	2	3	0	B	1	0	0	1698471	0	0	0	0	0	1753125	1753180	1754495	1755003	1755438	1755969	0	1756210	0	0	0	0	0	0	
2	Exec_Auto	0	16505636	7	1	0	2	3	0	B	1	1	0	1698471	0	0	0	0	0	1762211	1762263	1763094	1763520	1764057	1764767	0	1765008	0	0	0	0	0	0	
2	Exec_Auto	0	16505636	8	0	1	1	0	1	A	1	0	0	1698471	0	0	0	0	0	1771009	1771079	1772460	1772951	1773259	1773834	0	1774074	0	0	0	0	0	0	
2	Exec_Auto	0	16505636	9	1	0	3	1	0	B	1	1	0	1698471	0	0	0	0	0	1780074	1780154	1780866	1781412	1781755	1782261	0	1782502	0	0	0	0	0	0	
2	Exec_Auto	1	16505636	10	0	1	0	3	1	B	0	0	0	1698471	0	0	0	0	0	1788504	1788580	1789527	1790105	1790530	0	1791597	1791838	0	0	0	0	0	0	
2	Exec_Auto	1	16505636	11	0	1	0	1	1	A	1	1	0	1698471	0	0	0	0	0	1797839	1797907	1798950	1799490	1799929	1800627	0	1800867	0	0	0	0	0	0	
2	Exec_Auto	1	16505636	12	0	1	3	0	1	A	1	1	0	1698471	0	0	0	0	0	1806867	1806938	1807655	1808141	1808470	1809839	0	1810080	0	0	0	0	0	0	
2	Exec_Auto	1	16505636	13	0	1	0	1	1	A	1	0	0	1698471	0	0	0	0	0	1816081	1816166	1817034	1817562	1817859	1818561	0	1818801	0	0	0	0	0	0	
2	Exec_Auto	1	16505636	14	0	1	1	0	1	A	1	1	0	1698471	0	0	0	0	0	1824801	1824848	1825664	1826125	1826362	1827760	0	1828001	0	0	0	0	0	0	
2	Exec_Auto	1	16505636	15	1	0	2	3	0	A	0	0	0	1698471	0	0	0	0	0	1834002	1834082	1835064	1835553	1835872	0	1837362	1837602	0	0	0	0	0	0	
2	Exec_Auto	1	16505636	16	1	0	2	0	0	B	1	1	0	1698471	0	0	0	0	0	1843602	1843652	1844967	1845531	1845929	1846460	0	1846701	0	0	0	0	0	0	
