Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	24876122	0	1	0	0	1	0	B	1	0	0	13617	0	0	0	0	0	13626	13707	15161	15653	16016	16516	0	16757	0	0	0	0	0	0	
2	Exec_Auto	0	24876122	1	1	0	0	3	0	B	1	1	0	13617	0	0	0	0	0	18758	18840	19640	20088	20386	20886	0	21127	0	0	0	0	0	0	
2	Exec_Auto	0	24876122	2	0	1	3	1	1	A	1	0	0	13617	0	0	0	0	0	23128	23196	23795	24244	24439	24939	0	25180	0	0	0	0	0	0	
2	Exec_Auto	0	24876122	3	0	1	0	1	1	A	1	0	0	13617	0	0	0	0	0	27181	27237	27772	28177	28456	28956	0	29197	0	0	0	0	0	0	
2	Exec_Auto	0	24876122	4	1	0	3	2	0	B	1	1	0	13617	0	0	0	0	0	31197	31254	32174	32617	32843	33343	0	33585	0	0	0	0	0	0	
2	Exec_Auto	0	24876122	5	1	0	1	2	0	B	1	1	0	13617	0	0	0	0	0	35586	35622	36339	36748	36943	37443	0	37685	0	0	0	0	0	0	
2	Exec_Auto	0	24876122	6	0	1	1	3	1	A	1	1	0	13617	0	0	0	0	0	39686	39760	41177	41601	41901	42401	0	42642	0	0	0	0	0	0	
2	Exec_Auto	0	24876122	7	0	1	3	0	1	A	1	1	0	13617	0	0	0	0	0	44642	44690	45684	46087	46346	46846	0	47086	0	0	0	0	0	0	
2	Exec_Auto	0	24876122	8	0	1	3	1	1	A	1	1	0	13617	0	0	0	0	0	49086	49157	49720	50199	50393	50893	0	51133	0	0	0	0	0	0	
2	Exec_Auto	0	24876122	9	1	0	0	2	0	B	1	1	0	13617	0	0	0	0	0	53133	53195	53764	54186	54368	54868	0	55108	0	0	0	0	0	0	
2	Exec_Auto	1	24876122	10	1	0	3	0	0	A	0	0	0	13617	0	0	0	0	0	57109	57152	58606	59137	59380	0	59880	60120	0	0	0	0	0	0	
2	Exec_Auto	1	24876122	11	1	0	1	3	0	A	0	1	0	13617	0	0	0	0	0	62120	62178	62978	63435	63796	0	64296	64537	0	0	0	0	0	0	
2	Exec_Auto	1	24876122	12	0	1	1	2	1	A	1	1	0	13617	0	0	0	0	0	66537	66570	67169	67690	67974	68474	0	68714	0	0	0	0	0	0	
