Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	14842145	0	1	0	2	1	0	B	1	1	0	1261199	0	0	0	0	0	1261206	1261288	1261997	1262396	1262545	1263045	0	1263286	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	1	0	1	1	0	1	A	1	1	0	1261199	0	0	0	0	0	1269287	1269335	1270353	1270762	1270928	1271428	0	1271668	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	2	1	0	0	1	0	B	1	1	0	1261199	0	0	0	0	0	1277669	1277726	1278361	1278812	1278895	1279395	0	1279636	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	3	1	0	3	1	0	B	1	1	0	1261199	0	0	0	0	0	1285636	1285666	1286785	1287149	1287269	1287769	0	1288009	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	4	0	1	0	3	1		0	0	251	1261199	0	0	0	0	0	1294009	1294066	1294824	1295248	1295431	0	0	1299131	0	1295931	0	0	0	0	
2	Exec_Auto	0	14842145	4	0	1	0	3	1	A	1	0	0	1261199	0	0	0	0	0	1305132	1305172	1305930	1306337	1306698	1307198	0	1307439	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	5	1	0	3	1	0	B	1	0	0	1261199	0	0	0	0	0	1313439	1313508	1314598	1315079	1315241	1315741	0	1315981	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	6	0	1	2	3	1	A	1	1	0	1261199	0	0	0	0	0	1321982	1322016	1323001	1323541	1323719	1324219	0	1324459	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	7	1	0	3	2	0	B	1	1	0	1261199	0	0	0	0	0	1330459	1330483	1331828	1332271	1332431	1332931	0	1333172	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	8	0	1	0	1	1	A	1	0	0	1261199	0	0	0	0	0	1339172	1339248	1340483	1340968	1341083	1341583	0	1341824	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	9	1	0	2	3	0	B	1	1	0	1261199	0	0	0	0	0	1347824	1347889	1348438	1348973	1349105	1349605	0	1349846	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	10	1	0	2	0	0	A	0	0	0	1261199	0	0	0	0	0	1355848	1355906	1356615	1356980	1357172	0	1357672	1357914	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	11	1	0	2	3	0	A	0	1	0	1261199	0	0	0	0	0	1363914	1363984	1365002	1365543	1365660	0	1366160	1366401	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	12	0	1	1	0	0	B	1	1	0	1261199	0	0	0	0	0	1372401	1372477	1373112	1373693	1373732	1374232	0	1374473	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	13	0	1	3	1	0	B	1	1	0	1261199	0	0	0	0	0	1380473	1380544	1381663	1382299	1382419	1382919	0	1383160	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	14	0	1	0	3	0	A	0	1	0	1261199	0	0	0	0	0	1389160	1389231	1389989	1390673	1390762	0	1391262	1391502	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	15	0	1	0	3	0	B	1	0	0	1261199	0	0	0	0	0	1397503	1397574	1398664	1399421	1399509	1400009	0	1400249	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	16	1	0	3	1	0	B	1	1	0	1261199	0	0	0	0	0	1406250	1406314	1407299	1407975	1408107	1408607	0	1408848	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	17	1	0	3	1	0	A	0	0	0	1261199	0	0	0	0	0	1414849	1414882	1416227	1416994	1417322	0	1417822	1418062	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	18	1	0	1	3	0	A	0	0	0	1261199	0	0	0	0	0	1424063	1424140	1425375	1425913	1426056	0	1426556	1426797	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	19	0	1	2	3	0	B	1	0	0	1261199	0	0	0	0	0	1432797	1432869	1433418	1434154	1434309	1434809	0	1435049	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	0	0	1	2	3	1	A	1	1	0	1459968	0	0	0	0	0	1459975	1460059	1461104	1461480	1461603	1462103	0	1462423	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	1	1	0	1	2	0	B	1	1	0	1459968	0	0	0	0	0	1468423	1468476	1469644	1470263	1470394	1470894	0	1471214	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	2	0	1	2	3	1	A	1	0	0	1459968	0	0	0	0	0	1477214	1477280	1477904	1478414	1478535	1479035	0	1479356	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	3	1	0	0	1	0	B	1	1	0	1459968	0	0	0	0	0	1485358	1485411	1486802	1487296	1487462	1487962	0	1488283	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	4	0	1	1	3	1	A	1	1	0	1459968	0	0	0	0	0	1494284	1494321	1495366	1495903	1496028	1496528	0	1496848	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	5	0	1	2	3	1	A	1	1	0	1459968	0	0	0	0	0	1502848	1502915	1504383	1504919	1505067	1505567	0	1505887	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	6	1	0	1	2	0	B	1	1	0	1459968	0	0	0	0	0	1511888	1511918	1512663	1513102	1513272	1513772	0	1514093	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	7	0	1	3	2	1	A	1	1	0	1459968	0	0	0	0	0	1520094	1520189	1521446	1521977	1522080	1522580	0	1522900	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	8	0	1	2	1	1	A	1	1	0	1459968	0	0	0	0	0	1528900	1528924	1530141	1530679	1530934	1531434	0	1531754	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	9	1	0	2	3	0	B	1	0	0	1459968	0	0	0	0	0	1537754	1537804	1539087	1539606	1539774	1540274	0	1540595	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	10	1	0	2	1	0	A	0	1	0	1459968	0	0	0	0	0	1546595	1546641	1547686	1548267	1548373	0	1548873	1549194	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	11	0	1	3	0	1	B	0	0	0	1459968	0	0	0	0	0	1555194	1555253	1556421	1556973	1557061	0	1557561	1557882	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	12	0	1	0	3	1	B	0	1	0	1459968	0	0	0	0	0	1563885	1563903	1564527	1565023	1565153	0	1565653	1565974	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	13	0	1	2	3	1	B	0	1	0	1459968	0	0	0	0	0	1571975	1572045	1573436	1574175	1574304	0	1574804	1575124	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	14	1	0	2	0	0	A	0	0	0	1459968	0	0	0	0	0	1581125	1581185	1582230	1582792	1582937	0	1583437	1583757	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	15	1	0	2	1	0	A	0	0	0	1459968	0	0	0	0	0	1589757	1589829	1591297	1591807	1591943	0	1592443	1592763	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	16	0	1	2	1	1	B	0	0	0	1459968	0	0	0	0	0	1598764	1598799	1599544	1600036	1600181	0	1600681	1601001	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	17	1	0	2	1	0	A	0	0	0	1459968	0	0	0	0	0	1607002	1607066	1608323	1608786	1608915	0	1609415	1609735	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	18	1	0	2	0	0	A	0	1	0	1459968	0	0	0	0	0	1615735	1615771	1616988	1617489	1617647	0	1618147	1618470	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	19	0	1	0	2	1	B	0	0	0	1459968	0	0	0	0	0	1624470	1624544	1625827	1626516	1626681	0	1627181	1627502	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	0	0	1	1	0	1	A	1	1	0	1633503	0	0	0	0	0	1633562	1633631	1634936	1635354	1635478	1635978	0	1636299	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	1	1	0	0	1	0	B	1	1	0	1633503	0	0	0	0	0	1642300	1642357	1643091	1643681	1643943	1644443	0	1644763	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	2	0	1	2	0	1	A	1	1	0	1633503	0	0	0	0	0	1650764	1650808	1651825	1652329	1652484	1652984	0	1653305	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	3	0	1	3	2	1	A	1	0	0	1633503	0	0	0	0	0	1659305	1659354	1660035	1660617	1660785	1661285	0	1661608	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	4	1	0	2	0	0	B	1	1	0	1633503	0	0	0	0	0	1667608	1667678	1668786	1669256	1669325	1669825	0	1670146	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	5	0	1	3	2	1	A	1	1	0	1633503	0	0	0	0	0	1676147	1676199	1677415	1678132	1678242	1678742	0	1679063	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	6	0	1	2	1	1	A	1	1	0	1633503	0	0	0	0	0	1685064	1685095	1685756	1686328	1686498	1686998	0	1687319	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	7	0	1	0	1	1	A	1	1	0	1633503	0	0	0	0	0	1693320	1693347	1694067	1694522	1694645	1695145	0	1695466	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	8	1	0	0	3	0	B	1	1	0	1633503	0	0	0	0	0	1701466	1701517	1702627	1703037	1703162	1703662	0	1703984	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	9	0	1	0	2	1	A	1	1	0	1633503	0	0	0	0	0	1709984	1710062	1711493	1712009	1712132	1712632	0	1712952	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	10	0	1	2	1	1	B	0	1	0	1633503	0	0	0	0	0	1718952	1719037	1720342	1720971	1721099	0	1721599	1721920	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	11	1	0	3	1	0	A	0	0	0	1633503	0	0	0	0	0	1727921	1727971	1728705	1729800	1729929	0	1730429	1730749	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	12	1	0	3	1	0	B	1	1	0	1633503	0	0	0	0	0	1736750	1736813	1737830	1738772	1738936	1739436	0	1739756	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	13	1	0	3	1	0	B	1	0	0	1633503	0	0	0	0	0	1745757	1745801	1746482	1747154	1747404	1747904	0	1748224	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	14	0	1	2	3	1	A	1	1	0	1633503	0	0	0	0	0	1754225	1754279	1755387	1755993	1756128	1756628	0	1756949	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	15	1	0	2	1	0	B	1	1	0	1633503	0	0	0	0	0	1762949	1763013	1764229	1764832	1765004	1765504	0	1765825	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	16	1	0	0	3	0	A	0	0	0	1633503	0	0	0	0	0	1771826	1771895	1772556	1773250	1773362	0	1773862	1774182	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	17	0	1	0	3	1	A	1	1	0	1633503	0	0	0	0	0	1780182	1780237	1780957	1781583	1781704	1782204	0	1782524	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	18	0	1	1	0	1	A	1	0	0	1633503	0	0	0	0	0	1788524	1788591	1789701	1790241	1790398	1790898	0	1791218	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	19	1	0	3	2	0	B	1	1	0	1633503	0	0	0	0	0	1797218	1797281	1798712	1799353	1799515	1800015	0	1800336	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	0	0	1	0	2	1	A	1	1	0	1806337	0	0	0	0	0	1806404	1806482	1807220	1807686	1807804	1808304	0	1808624	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	1	1	0	0	1	0	B	1	1	0	1806337	0	0	0	0	0	1814625	1814647	1815909	1816379	1816519	1817019	0	1817340	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	2	1	0	3	2	0	B	1	0	0	1806337	0	0	0	0	0	1823341	1823390	1824572	1825107	1825211	1825711	0	1826032	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	3	1	0	3	1	0	B	1	1	0	1806337	0	0	0	0	0	1832032	1832094	1832667	1833167	1833337	1833837	0	1834158	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	4	0	1	2	1	1	A	1	1	0	1806337	0	0	0	0	0	1840158	1840224	1840929	1841544	1841737	1842237	0	1842557	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	5	1	0	0	3	0	B	1	0	0	1806337	0	0	0	0	0	1848558	1848586	1849993	1850503	1850674	1851174	0	1851494	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	6	0	1	3	1	1	A	1	0	252	1806337	0	0	0	0	0	1857495	1857547	1858772	1859243	1859415	0	0	1862621	0	0	1859421	0	0	0	
2	Exec_Auto	0	14842145	6	0	1	3	1	1	A	1	1	0	1806337	0	0	0	0	0	1868622	1868715	1869940	1870358	1870491	1870991	0	1871311	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	7	1	0	0	1	0	B	1	0	0	1806337	0	0	0	0	0	1877311	1877340	1878297	1878921	1879048	1879548	0	1879868	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	8	0	1	3	1	1	A	1	1	0	1806337	0	0	0	0	0	1885868	1885900	1887142	1887759	1887935	1888435	0	1888756	0	0	0	0	0	0	
2	Exec_Auto	0	14842145	9	0	1	1	2	1	A	1	0	0	1806337	0	0	0	0	0	1894756	1894784	1895770	1896274	1896456	1896956	0	1897276	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	10	0	1	0	3	1	A	1	1	0	1806337	0	0	0	0	0	1903277	1903346	1904084	1904700	1904800	1905300	0	1905621	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	11	1	0	2	3	0	A	0	0	0	1806337	0	0	0	0	0	1911621	1911693	1912955	1913360	1913482	0	1913982	1914302	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	12	0	1	2	3	1	A	1	1	0	1806337	0	0	0	0	0	1920302	1920328	1921510	1922285	1922452	1922952	0	1923274	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	13	0	1	0	1	1	B	0	0	0	1806337	0	0	0	0	0	1929275	1929326	1929899	1930846	1931021	0	1931521	1931841	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	14	1	0	2	0	0	B	1	1	0	1806337	0	0	0	0	0	1937842	1937874	1938579	1939539	1939649	1940149	0	1940470	0	0	0	0	0	0	
2	Exec_Auto	1	14842145	15	0	1	3	2	1	B	0	0	0	1806337	0	0	0	0	0	1946471	1946548	1947955	1949377	1949533	0	1950033	1950354	0	0	0	0	0	0	
