Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	17517187	0	1	0	2	1	0	B	1	1	0	9668	0	0	0	0	0	9675	9749	10982	11394	11485	12041	0	12282	0	0	0	0	0	0	
2	Exec_Auto	0	17517187	1	1	0	3	2	0	B	1	0	0	9668	0	0	0	0	0	18283	21825	22946	23402	23553	24387	0	24627	0	0	0	0	0	0	
2	Exec_Auto	0	17517187	2	1	0	1	2	0	B	1	0	0	9668	0	0	0	0	0	30627	30681	31286	31688	31812	32376	0	32616	0	0	0	0	0	0	
2	Exec_Auto	0	17517187	3	1	0	3	1	0	B	1	0	0	9668	0	0	0	0	0	38617	38706	39807	40241	40341	41409	0	41649	0	0	0	0	0	0	
2	Exec_Auto	0	17517187	4	0	1	3	0	1	A	1	1	0	9668	0	0	0	0	0	47650	47735	48654	49027	49179	50392	0	50633	0	0	0	0	0	0	
2	Exec_Auto	0	17517187	5	1	0	3	1	0	B	1	1	0	9668	0	0	0	0	0	56635	56660	57300	57725	57874	58402	0	58642	0	0	0	0	0	0	
2	Exec_Auto	0	17517187	6	0	1	0	2	1	A	1	1	0	9668	0	0	0	0	0	64643	64696	65780	66244	66337	67065	0	67306	0	0	0	0	0	0	
2	Exec_Auto	0	17517187	7	1	0	3	0	0	B	1	1	0	9668	0	0	0	0	0	73306	73369	74567	74984	75085	76575	0	76815	0	0	0	0	0	0	
2	Exec_Auto	0	17517187	8	0	1	1	0	1	A	1	1	0	9668	0	0	0	0	0	82815	82837	84274	84726	84938	85913	0	86153	0	0	0	0	0	0	
2	Exec_Auto	0	17517187	9	0	1	1	2	1	A	1	1	0	9668	0	0	0	0	0	92154	92213	93445	93934	94108	95291	0	95532	0	0	0	0	0	0	
2	Exec_Auto	1	17517187	10	0	1	2	3	1	B	0	1	0	9668	0	0	0	0	0	101532	101599	102832	103232	103360	0	103916	104157	0	0	0	0	0	0	
