Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	13761305	0	1	0	0	3	0		0	0	251	38023	0	0	0	0	0	38032	38110	39291	40105	42446	0	0	46719	0	43519	0	0	0	0	
2	Exec_Auto	0	13761305	0	1	0	0	3	0	A	0	0	252	38023	0	0	0	0	0	52720	52765	53946	54574	54706	0	0	57932	0	0	54732	0	0	0	
2	Exec_Auto	0	13761305	0	1	0	0	3	0	A	0	0	252	38023	0	0	0	0	0	63933	64006	65187	65691	65870	0	0	69108	0	0	65908	0	0	0	
2	Exec_Auto	0	13761305	0	1	0	0	3	0	A	0	0	252	38023	0	0	0	0	0	75108	75180	76361	76956	77139	0	0	80391	0	0	77191	0	0	0	
2	Exec_Auto	0	13761305	0	1	0	0	3	0	B	1	0	0	38023	0	0	0	0	0	86391	86420	87601	88537	92912	93985	0	94165	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	1	0	1	1	3	1	A	1	1	0	38023	0	0	0	0	0	100167	100211	100955	101401	102727	103619	0	103799	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	2	0	1	3	2	1	A	1	1	0	38023	0	0	0	0	0	109800	109860	111095	111619	111919	113270	0	113451	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	3	0	1	0	3	1	A	1	1	0	38023	0	0	0	0	0	119451	119473	120592	121040	121212	122599	0	122779	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	4	0	1	2	3	1	A	1	1	0	38023	0	0	0	0	0	128779	128820	129742	130204	130789	131394	0	131574	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	5	0	1	3	1	1	A	1	0	252	38023	0	0	0	0	0	137576	137641	138716	139188	139540	0	0	143689	0	0	140489	0	0	0	
2	Exec_Auto	0	13761305	5	0	1	3	1	1	B	0	0	0	38023	0	0	0	0	0	149689	149773	150848	151327	151527	0	152719	152899	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	6	1	0	2	3	0	B	1	1	0	38023	0	0	0	0	0	158899	158976	160439	160891	161009	161961	0	162142	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	7	0	1	0	3	1	A	1	1	0	38023	0	0	0	0	0	168142	168202	169361	169872	169929	170778	0	170959	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	8	0	1	0	1	1	A	1	0	0	38023	0	0	0	0	0	176959	177004	178161	178579	178678	179856	0	180036	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	9	0	1	3	1	1	A	1	1	0	38023	0	0	0	0	0	186036	186078	187019	187518	187577	188624	0	188804	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	10	0	1	2	3	1		0	0	251	38023	0	0	0	0	0	194805	194857	196039	196772	196879	0	0	201152	0	197952	0	0	0	0	
2	Exec_Auto	1	13761305	10	0	1	2	3	1	B	0	0	0	38023	0	0	0	0	0	207153	207205	208386	208904	209066	0	210139	210320	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	11	1	0	1	0	0	A	0	0	0	38023	0	0	0	0	0	216320	216398	217142	217558	217687	0	218579	218759	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	12	1	0	0	2	0	A	0	0	0	38023	0	0	0	0	0	224760	224826	226061	226497	226561	0	227912	228092	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	13	0	1	0	1	1	B	0	0	0	38023	0	0	0	0	0	234093	234128	235247	235659	235783	0	237170	237352	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	14	1	0	1	3	0	A	0	0	0	38023	0	0	0	0	0	243352	243416	244338	244779	244887	0	245492	245673	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	15	1	0	2	0	0	B	1	0	0	38023	0	0	0	0	0	251673	251732	252807	253286	253358	254550	0	254730	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	16	0	1	0	3	1	A	1	1	0	38023	0	0	0	0	0	260730	260775	262238	262672	262782	263734	0	263914	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	17	0	1	3	2	1	A	1	0	0	38023	0	0	0	0	0	269914	269991	271150	271968	272043	272892	0	273072	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	18	1	0	3	0	0	B	1	0	0	38023	0	0	0	0	0	279072	279144	280301	280721	280802	281980	0	282160	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	19	0	1	1	2	1	A	1	0	0	38023	0	0	0	0	0	288160	288210	289151	289602	289707	290754	0	290935	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	0	1	0	3	2	0	B	1	1	0	296936	0	0	0	0	0	296957	297008	297834	298254	298330	299602	0	299784	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	1	1	0	1	2	0	B	1	1	0	296936	0	0	0	0	0	305784	305821	306634	307131	307251	308121	0	308301	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	2	0	1	2	0	1	A	1	1	0	296936	0	0	0	0	0	314302	314355	315845	316240	316357	317656	0	317837	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	3	0	1	2	0	1	A	1	1	0	296936	0	0	0	0	0	323837	323908	325278	325672	325778	326695	0	326876	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	4	0	1	0	2	1	A	1	1	0	296936	0	0	0	0	0	332877	332912	333783	334234	334306	334969	0	335150	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	5	1	0	1	0	0	B	1	1	0	296936	0	0	0	0	0	341151	341208	342556	343030	343095	344255	0	344436	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	6	0	1	0	2	1	A	1	0	0	296936	0	0	0	0	0	350436	350515	351452	351872	351923	352845	0	353025	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	7	0	1	2	3	1	A	1	0	0	296936	0	0	0	0	0	359026	359071	359904	360389	360462	361131	0	361312	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	8	0	1	0	2	1	A	1	1	0	296936	0	0	0	0	0	367313	367364	368371	368821	368904	369539	0	369719	0	0	0	0	0	0	
2	Exec_Auto	0	13761305	9	0	1	3	0	1	A	1	1	0	296936	0	0	0	0	0	375720	375799	377073	377608	377725	379035	0	379215	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	10	1	0	0	3	0	A	0	0	0	296936	0	0	0	0	0	385215	385262	386088	386529	386620	0	387892	388074	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	11	1	0	0	2	0	A	0	0	0	296936	0	0	0	0	0	394074	394123	394936	395414	395546	0	396416	396597	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	12	1	0	0	1	0	B	1	1	0	296936	0	0	0	0	0	402599	402627	404117	404575	404685	405984	0	406164	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	13	1	0	3	1	0	B	1	1	0	296936	0	0	0	0	0	412164	412215	413585	414048	414132	415049	0	415230	0	0	0	0	0	0	
2	Exec_Auto	1	13761305	14	1	0	0	2	0	B	1	0	0	296936	0	0	0	0	0	421230	421318	422189	422755	422925	423588	0	423768	0	0	0	0	0	0	
