Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	14828593	0	0	1	3	1	1	A	1	0	252	1875598	0	0	0	0	0	1875604	1875674	1876401	1876892	1877470	0	0	1880918	0	0	1877718	0	0	0	
2	Exec_Auto	0	14828593	0	0	1	3	1	1		1	0	255	1875598	0	0	0	0	0	1882918	1882969	0	0	0	0	0	1884843	0	0	0	0	0	1883343	
2	Exec_Auto	0	14828593	0	0	1	3	1	1	A	1	1	0	1875598	0	0	0	0	0	1886843	1886895	1887622	1888009	1888320	1888820	0	1889120	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	1	0	1	1	0	1	A	1	1	0	1875598	0	0	0	0	0	1891121	1891181	1892017	1892439	1892676	1893176	0	1893479	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	2	1	0	3	1	0	B	1	0	0	1875598	0	0	0	0	0	1895480	1895515	1896163	1896605	1896854	1897354	0	1897654	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	3	0	1	0	2	1	A	1	1	0	1875598	0	0	0	0	0	1899655	1899676	1900404	1900814	1901080	1901580	0	1901880	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	4	1	0	3	1	0		1	0	255	1875598	0	0	0	0	0	1903881	1903927	0	0	0	0	0	1906391	0	0	0	0	0	1904891	
2	Exec_Auto	0	14828593	4	1	0	3	1	0	B	1	1	0	1875598	0	0	0	0	0	1908393	1908456	1909440	1909877	1910140	1910640	0	1910940	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	5	1	0	1	2	0	B	1	0	0	1875598	0	0	0	0	0	1912940	1913011	1914499	1914917	1915102	1915602	0	1915902	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	6	0	1	2	0	1	A	1	0	0	1875598	0	0	0	0	0	1917902	1917969	1918657	1919081	1919247	1919747	0	1920047	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	7	1	0	0	2	0	B	1	1	0	1875598	0	0	0	0	0	1922048	1922088	1923199	1923666	1923801	1924301	0	1924601	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	8	1	0	0	1	0	B	1	1	0	1875598	0	0	0	0	0	1926601	1926640	1927708	1928152	1928398	1928898	0	1929200	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	9	0	1	0	3	1	A	1	1	0	1875598	0	0	0	0	0	1931200	1931271	1932611	1933006	1933271	1933771	0	1934072	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	10	1	0	1	0	0	B	1	0	0	1875598	0	0	0	0	0	1936073	1936141	1936868	1937352	1937605	1938105	0	1938405	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	11	0	1	3	1	1	A	1	1	0	1875598	0	0	0	0	0	1940405	1940453	1941289	1941792	1942038	1942538	0	1942839	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	12	1	0	1	2	0	B	1	0	0	1875598	0	0	0	0	0	1944839	1944880	1945528	1945911	1946154	1946654	0	1946954	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	13	1	0	2	0	0	B	1	1	0	1875598	0	0	0	0	0	1948955	1949001	1949729	1950255	1950507	1951007	0	1951307	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	14	0	1	0	3	1	A	1	0	0	1875598	0	0	0	0	0	1953307	1953353	1954337	1954932	1955190	1955690	0	1955991	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	15	1	0	0	1	0	B	1	1	0	1875598	0	0	0	0	0	1957992	1958060	1959548	1960020	1960306	1960806	0	1961106	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	16	0	1	1	3	1		0	0	251	1875598	0	0	0	0	0	1963106	1963186	1963874	1964504	1964708	0	0	1968408	0	1965208	0	0	0	0	
2	Exec_Auto	1	14828593	16	0	1	1	3	1	A	1	1	0	1875598	0	0	0	0	0	1970411	1970458	1971146	1971699	1972000	1972500	0	1972800	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	17	0	1	0	3	1	A	1	1	0	1875598	0	0	0	0	0	1974801	1974858	1975969	1976508	1976765	1977265	0	1977566	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	18	1	0	2	0	0	A	0	0	0	1875598	0	0	0	0	0	1979566	1979591	1980659	1981084	1981317	0	1981817	1982119	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	19	1	0	1	3	0	B	1	1	0	1875598	0	0	0	0	0	1984119	1984158	1985498	1986030	1986283	1986783	0	1987083	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	0	0	1	3	1	1		1	0	255	1989085	0	0	0	0	0	1989104	1989191	0	0	0	0	0	1992005	0	0	0	0	0	1990505	
2	Exec_Auto	0	14828593	0	0	1	3	1	1	A	1	1	0	1989085	0	0	0	0	0	1994005	1994069	1995524	1995997	1996294	1996794	0	1997098	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	1	0	1	0	1	1	A	1	1	0	1989085	0	0	0	0	0	1999099	1999155	2000095	2000476	2000749	2001249	0	2001549	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	2	1	0	0	2	0	B	1	1	0	1989085	0	0	0	0	0	2003550	2003571	2004814	2005196	2005383	2005883	0	2006183	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	3	0	1	1	2	1	A	1	0	0	1989085	0	0	0	0	0	2008184	2008213	2009328	2009717	2009978	2010478	0	2010779	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	4	0	1	3	2	1	A	1	1	0	1989085	0	0	0	0	0	2012780	2012838	2013856	2014248	2014735	2015235	0	2015536	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	5	0	1	3	0	1	A	1	1	0	1989085	0	0	0	0	0	2017536	2017581	2018278	2018689	2019032	2019532	0	2019833	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	6	0	1	1	2	1	A	1	1	0	1989085	0	0	0	0	0	2021833	2021902	2022544	2022908	2023265	2023765	0	2024066	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	7	1	0	1	2	0	B	1	1	0	1989085	0	0	0	0	0	2026066	2026131	2027233	2027627	2027917	2028417	0	2028717	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	8	1	0	0	1	0	B	1	1	0	1989085	0	0	0	0	0	2030718	2030792	2032010	2032426	2032681	2033181	0	2033482	0	0	0	0	0	0	
2	Exec_Auto	0	14828593	9	1	0	2	0	0	B	1	1	0	1989085	0	0	0	0	0	2035483	2035518	2036519	2036955	2037194	2037694	0	2037995	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	10	0	1	2	1	1	A	1	0	0	1989085	0	0	0	0	0	2039996	2040057	2041512	2041955	2042153	2042653	0	2042955	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	11	1	0	3	1	0	B	1	1	0	1989085	0	0	0	0	0	2044956	2044986	2045926	2046431	2046689	2047189	0	2047490	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	12	0	1	3	0	1	A	1	1	0	1989085	0	0	0	0	0	2049490	2049561	2050804	2051428	2052078	2052578	0	2052879	0	0	0	0	0	0	
2	Exec_Auto	1	14828593	13	1	0	1	3	0	B	1	0	0	1989085	0	0	0	0	0	2054880	2054927	2056042	2056468	2056698	2057198	0	2057498	0	0	0	0	0	0	
