Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	13909893	0	0	1	2	3	1	A	1	1	0	9425	0	0	0	0	0	9433	9518	10724	11179	11458	11958	0	12258	0	0	0	0	0	0	
2	Exec_Auto	0	13909893	1	0	1	3	2	1	A	1	1	0	9425	0	0	0	0	0	14259	14310	15259	15710	15932	16432	0	16732	0	0	0	0	0	0	
2	Exec_Auto	0	13909893	2	0	1	3	2	1	A	1	1	0	9425	0	0	0	0	0	18732	18787	19344	19733	20033	20533	0	20833	0	0	0	0	0	0	
2	Exec_Auto	0	13909893	3	0	1	1	2	1	A	1	1	0	9425	0	0	0	0	0	22833	22895	23769	24169	24426	24926	0	25226	0	0	0	0	0	0	
2	Exec_Auto	0	13909893	4	1	0	2	3	0	B	1	1	0	9425	0	0	0	0	0	27226	27283	28382	28798	29104	29604	0	29904	0	0	0	0	0	0	
2	Exec_Auto	0	13909893	5	1	0	0	2	0	B	1	0	0	9425	0	0	0	0	0	31904	31963	33218	33599	33862	34362	0	34662	0	0	0	0	0	0	
2	Exec_Auto	0	13909893	6	0	1	1	0	1	A	1	1	0	9425	0	0	0	0	0	36663	36722	38084	38456	38748	39248	0	39549	0	0	0	0	0	0	
2	Exec_Auto	0	13909893	7	1	0	1	0	0	B	1	1	0	9425	0	0	0	0	0	41550	41617	42956	43354	43598	44098	0	44399	0	0	0	0	0	0	
2	Exec_Auto	0	13909893	8	1	0	1	3	0	B	1	1	0	9425	0	0	0	0	0	46399	46452	47160	47511	47782	48282	0	48582	0	0	0	0	0	0	
2	Exec_Auto	0	13909893	9	1	0	3	0	0	B	1	0	252	9425	0	0	0	0	0	50582	50647	51985	52369	52529	0	0	55739	0	0	52539	0	0	0	
