Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	32424101	0	1	0	2	0	0	B	1	1	0	1787	0	0	0	0	0	1794	1882	2821	3238	3563	4063	0	4364	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	1	0	1	0	1	1	A	1	1	0	1787	0	0	0	0	0	6365	6448	7699	8137	8486	8986	0	9287	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	2	0	1	2	0	1	A	1	1	0	1787	0	0	0	0	0	11289	11323	12066	12476	12816	13316	0	13617	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	3	0	1	1	0	1	A	1	1	0	1787	0	0	0	0	0	15617	15681	16667	17098	17412	17912	0	18213	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	4	1	0	0	3	0	B	1	1	0	1787	0	0	0	0	0	20213	20257	20937	21341	21730	22230	0	22531	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	5	1	0	3	1	0	B	1	1	0	1787	0	0	0	0	0	24532	24556	25575	26005	26317	26817	0	27118	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	6	0	1	1	2	1	A	1	1	0	1787	0	0	0	0	0	29118	29196	29883	30293	30609	31109	0	31409	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	7	0	1	1	3	1	A	1	1	0	1787	0	0	0	0	0	33409	33452	34645	35047	35362	35862	0	36163	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	8	0	1	3	0	1	A	1	1	0	1787	0	0	0	0	0	38164	38191	38958	39346	39772	40272	0	40573	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	9	0	1	1	2	1	A	1	0	0	1787	0	0	0	0	0	42573	42593	43464	43879	44225	44725	0	45025	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	10	0	1	0	2	1	B	0	0	0	1787	0	0	0	0	0	47025	47073	48012	48496	48795	0	49295	49595	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	11	0	1	1	0	1	B	0	1	0	1787	0	0	0	0	0	51596	51617	52868	53302	53618	0	54118	54419	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	12	0	1	0	1	1	A	1	1	0	1787	0	0	0	0	0	56421	56492	57235	57691	58147	58647	0	58947	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	13	0	1	2	3	1	A	1	1	0	1787	0	0	0	0	0	60947	60998	61984	62632	63232	63732	0	64033	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	14	0	1	3	1	1		0	0	251	1787	0	0	0	0	0	66034	66092	66772	67306	67772	0	0	71472	0	68272	0	0	0	0	
2	Exec_Auto	1	32424101	14	0	1	3	1	1	B	0	1	0	1787	0	0	0	0	0	73473	73539	74219	74803	75173	0	75673	75974	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	15	1	0	2	3	0	A	0	0	0	1787	0	0	0	0	0	77974	78032	79051	79566	80385	0	80885	81185	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	16	1	0	3	1	0		0	0	251	1787	0	0	0	0	0	83186	83238	83925	84553	85338	0	0	89038	0	85838	0	0	0	0	
2	Exec_Auto	1	32424101	16	1	0	3	1	0	B	1	1	0	1787	0	0	0	0	0	91039	91143	91830	92392	92750	93250	0	93551	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	17	0	1	2	1	1	A	1	1	0	1787	0	0	0	0	0	95551	95577	96770	97235	97574	98074	0	98374	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	18	1	0	0	1	0	B	1	1	0	1787	0	0	0	0	0	100375	100468	101235	101809	102138	102638	0	102938	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	19	1	0	3	0	0	B	1	0	252	1787	0	0	0	0	0	104939	105006	105877	106510	106942	0	0	110417	0	0	107217	0	0	0	
2	Exec_Auto	1	32424101	19	1	0	3	0	0	B	1	1	0	1787	0	0	0	0	0	112418	112453	113324	114152	114464	114964	0	115264	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	0	0	1	3	1	1	A	1	1	0	117265	0	0	0	0	0	117288	117377	118531	118950	119325	119825	0	120127	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	1	1	0	0	2	0	B	1	1	0	117265	0	0	0	0	0	122127	122198	123375	123792	124063	124563	0	124864	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	2	1	0	2	1	0	B	1	1	0	117265	0	0	0	0	0	126865	126922	128184	128601	128915	129415	0	129716	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	3	0	1	3	1	1	A	1	0	0	117265	0	0	0	0	0	131718	131752	132607	133034	133453	133953	0	134254	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	4	0	1	0	2	1	A	1	1	0	117265	0	0	0	0	0	136254	136321	137678	138109	138514	139014	0	139314	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	5	0	1	2	0	1	A	1	1	0	117265	0	0	0	0	0	141314	141365	142858	143240	143538	144038	0	144338	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	6	0	1	3	1	1	A	1	1	0	117265	0	0	0	0	0	146338	146401	146987	147447	147856	148356	0	148657	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	7	0	1	1	3	1	A	1	0	0	117265	0	0	0	0	0	150658	150709	151485	151923	152229	152729	0	153030	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	8	0	1	0	1	1	A	1	1	0	117265	0	0	0	0	0	155030	155082	156181	156588	156965	157465	0	157767	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	9	1	0	0	3	0	B	1	1	0	117265	0	0	0	0	0	159767	159797	161062	161494	161919	162419	0	162721	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	10	0	1	1	2	1	B	0	0	0	117265	0	0	0	0	0	164721	164788	165942	166437	166779	0	167279	167580	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	11	1	0	1	3	0	B	1	1	0	117265	0	0	0	0	0	169581	169651	170828	171557	171941	172441	0	172741	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	12	1	0	3	1	0	A	0	0	0	117265	0	0	0	0	0	174741	174820	176082	176908	177414	0	177914	178215	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	13	0	1	3	2	1	A	1	0	0	117265	0	0	0	0	0	180216	180269	181124	181850	182185	182685	0	182986	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	14	1	0	3	0	0	B	1	0	252	117265	0	0	0	0	0	184986	185088	186445	186970	187521	0	0	191029	0	0	187829	0	0	0	
2	Exec_Auto	1	32424101	14	1	0	3	0	0	A	0	0	0	117265	0	0	0	0	0	193030	193093	194450	195110	195585	0	196085	196385	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	15	1	0	1	2	0	B	1	0	0	117265	0	0	0	0	0	198385	198457	199950	200419	201437	201937	0	202238	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	16	0	1	1	3	1	A	1	1	0	117265	0	0	0	0	0	204238	204336	204922	205682	206135	206635	0	206936	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	17	1	0	1	3	0	B	1	1	0	117265	0	0	0	0	0	208936	208964	209740	210292	210733	211233	0	211534	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	18	1	0	0	3	0	A	0	0	252	117265	0	0	0	0	0	213535	213620	214719	215226	215681	0	0	219372	0	0	216172	0	0	0	
2	Exec_Auto	1	32424101	18	1	0	0	3	0	A	0	1	0	117265	0	0	0	0	0	221372	221411	222510	223134	223584	0	224084	224385	0	0	0	0	0	0	
2	Exec_Auto	1	32424101	19	0	1	1	2	1	B	0	1	0	117265	0	0	0	0	0	226386	226493	227758	228253	228529	0	229029	229330	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	0	1	0	1	2	0	B	1	1	0	231331	0	0	0	0	0	231358	231455	232621	232973	233339	233839	0	234140	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	1	0	1	1	0	1	A	1	1	0	231331	0	0	0	0	0	236140	236192	237457	237923	238247	238747	0	239048	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	2	1	0	2	0	0	B	1	1	0	231331	0	0	0	0	0	241049	241097	242014	242454	242758	243258	0	243558	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	3	0	1	3	1	1	A	1	1	0	231331	0	0	0	0	0	245558	245590	246859	247260	247662	248162	0	248463	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	4	0	1	0	2	1	A	1	1	0	231331	0	0	0	0	0	250465	250523	251421	251837	252219	252719	0	253019	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	5	1	0	3	0	0	B	1	1	0	231331	0	0	0	0	0	255019	255076	255857	256279	256613	257113	0	257413	0	0	0	0	0	0	
2	Exec_Auto	0	32424101	6	0	1	0	3	1	A	1	1	0	231331	0	0	0	0	0	259414	259443	260830	261264	261577	262077	0	262378	0	0	0	0	0	0	
