Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	29543502	0	1	0	1	0	0	B	1	1	0	921	0	0	0	0	0	927	999	1631	2031	2366	2866	0	3167	0	0	0	0	0	0	
2	Exec_Auto	0	29543502	1	0	1	2	1	1	A	1	1	0	921	0	0	0	0	0	5168	5223	6528	6921	7158	7658	0	7958	0	0	0	0	0	0	
2	Exec_Auto	0	29543502	2	1	0	2	3	0	B	1	1	0	921	0	0	0	0	0	9959	10017	11396	11764	12172	12672	0	12973	0	0	0	0	0	0	
2	Exec_Auto	0	29543502	3	1	0	3	1	0	B	1	1	0	921	0	0	0	0	0	14975	15048	15786	16205	16510	17010	0	17312	0	0	0	0	0	0	
2	Exec_Auto	0	29543502	4	0	1	0	3	1	A	1	1	0	921	0	0	0	0	0	19313	19348	20543	20968	21260	21760	0	22060	0	0	0	0	0	0	
2	Exec_Auto	0	29543502	5	0	1	2	0	1	A	1	1	0	921	0	0	0	0	0	24062	24124	24885	25321	25518	26018	0	26318	0	0	0	0	0	0	
2	Exec_Auto	0	29543502	6	1	0	3	0	0	B	1	1	0	921	0	0	0	0	0	28319	28387	29578	29987	30274	30774	0	31075	0	0	0	0	0	0	
2	Exec_Auto	0	29543502	7	1	0	0	3	0	B	1	1	0	921	0	0	0	0	0	33076	33150	34043	34473	34759	35259	0	35559	0	0	0	0	0	0	
2	Exec_Auto	0	29543502	8	0	1	1	2	1	A	1	1	0	921	0	0	0	0	0	37560	37584	38710	39092	39392	39892	0	40193	0	0	0	0	0	0	
2	Exec_Auto	0	29543502	9	1	0	2	3	0	B	1	1	0	921	0	0	0	0	0	42195	42242	43261	43624	43942	44442	0	44742	0	0	0	0	0	0	
2	Exec_Auto	1	29543502	10	1	0	0	2	0	B	1	1	0	921	0	0	0	0	0	46743	46818	47450	47871	48183	48683	0	48984	0	0	0	0	0	0	
2	Exec_Auto	1	29543502	11	0	1	1	0	1	B	0	0	0	921	0	0	0	0	0	50984	51050	52355	52767	53135	0	53635	53935	0	0	0	0	0	0	
2	Exec_Auto	1	29543502	12	0	1	1	0	1	B	0	0	252	921	0	0	0	0	0	55936	55991	57370	57896	58222	0	0	61430	0	0	58230	0	0	0	
2	Exec_Auto	1	29543502	12	0	1	1	0	1	B	0	0	0	921	0	0	0	0	0	63430	63451	64830	65450	65823	0	66323	66623	0	0	0	0	0	0	
2	Exec_Auto	1	29543502	13	1	0	0	3	0	B	1	0	252	921	0	0	0	0	0	68623	68696	69434	70336	70667	0	0	73876	0	0	70676	0	0	0	
