Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	10556712	0	1	0	0	1	0	B	1	0	0	17219	0	0	0	0	0	17225	17303	17909	18339	18652	19152	0	19456	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	1	1	0	3	0	0	B	1	0	0	17219	0	0	0	0	0	21459	21530	22889	23337	23584	24084	0	24385	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	2	1	0	1	3	0	B	1	0	0	17219	0	0	0	0	0	26385	26433	27483	27922	28175	28675	0	28975	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	3	0	1	0	3	1	A	1	1	0	17219	0	0	0	0	0	30975	31011	31861	32230	32500	33000	0	33301	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	4	1	0	1	0	0	B	1	1	0	17219	0	0	0	0	0	35302	35338	36592	37031	37292	37792	0	38093	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	5	0	1	3	2	1	A	1	0	0	17219	0	0	0	0	0	40094	40165	40671	41196	41361	41861	0	42161	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	6	0	1	3	0	1	A	1	1	0	17219	0	0	0	0	0	44161	44225	45585	46095	46281	46781	0	47081	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	7	0	1	0	3	1	A	1	1	0	17219	0	0	0	0	0	49082	49153	50016	50403	50643	51143	0	51444	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	8	0	1	0	1	1	A	1	1	0	17219	0	0	0	0	0	53445	53501	54310	54668	54952	55452	0	55752	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	9	1	0	1	0	0	B	1	1	0	17219	0	0	0	0	0	57753	57823	59223	59620	59826	60326	0	60627	0	0	0	0	0	0	
2	Exec_Auto	1	10556712	10	1	0	0	2	0	B	1	0	0	17219	0	0	0	0	0	62627	62689	63295	63732	63951	64451	0	64751	0	0	0	0	0	0	
2	Exec_Auto	1	10556712	11	0	1	3	1	1	A	1	1	0	17219	0	0	0	0	0	66752	66814	68173	68666	68838	69338	0	69638	0	0	0	0	0	0	
2	Exec_Auto	1	10556712	12	0	1	3	2	1	A	1	1	0	17219	0	0	0	0	0	71638	71709	72759	73233	73444	73944	0	74245	0	0	0	0	0	0	
2	Exec_Auto	1	10556712	13	0	1	2	0	1	B	0	0	0	17219	0	0	0	0	0	76246	76305	77155	77668	77854	0	78354	78655	0	0	0	0	0	0	
2	Exec_Auto	1	10556712	14	0	1	3	1	1	A	1	1	0	17219	0	0	0	0	0	80656	80720	81974	82466	82664	83164	0	83464	0	0	0	0	0	0	
2	Exec_Auto	1	10556712	15	1	0	1	2	0	B	1	1	0	17219	0	0	0	0	0	85465	85498	86004	86444	86630	87130	0	87430	0	0	0	0	0	0	
2	Exec_Auto	1	10556712	16	0	1	0	3	1	A	1	1	0	17219	0	0	0	0	0	89431	89484	90844	91343	91555	92055	0	92355	0	0	0	0	0	0	
2	Exec_Auto	1	10556712	17	0	1	2	1	1	A	1	1	0	17219	0	0	0	0	0	94355	94397	95260	95731	95923	96423	0	96723	0	0	0	0	0	0	
2	Exec_Auto	1	10556712	18	1	0	2	0	0	B	1	1	0	17219	0	0	0	0	0	98723	98757	99566	99984	100217	100717	0	101018	0	0	0	0	0	0	
2	Exec_Auto	1	10556712	19	0	1	3	1	1	A	1	0	0	17219	0	0	0	0	0	103019	103074	104474	104927	105132	105632	0	105933	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	0	1	0	1	0	0	B	1	1	0	107934	0	0	0	0	0	107952	108020	109002	109372	109627	110127	0	110428	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	1	1	0	2	1	0	B	1	1	0	107934	0	0	0	0	0	112428	112464	113729	114123	114422	114922	0	115223	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	2	0	1	0	2	1	A	1	1	0	107934	0	0	0	0	0	117224	117255	118668	119103	119373	119873	0	120173	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	3	0	1	0	1	1	A	1	1	0	107934	0	0	0	0	0	122174	122243	123479	123867	124135	124635	0	124935	0	0	0	0	0	0	
2	Exec_Auto	0	10556712	4	0	1	1	0	1	A	1	0	252	107934	0	0	0	0	0	126936	126994	127664	128067	128331	0	0	131774	0	0	128574	0	0	0	
2	Exec_Auto	0	10556712	4	0	1	1	0	1	A	1	0	252	107934	0	0	0	0	0	133775	133812	134482	134887	135209	0	0	138693	0	0	135493	0	0	0	
2	Exec_Auto	0	10556712	4	0	1	1	0	1	A	1	0	252	107934	0	0	0	0	0	140693	140760	141430	141888	142195	0	0	145695	0	0	142495	0	0	0	
2	Exec_Auto	0	10556712	4	0	1	1	0	1	A	1	0	252	107934	0	0	0	0	0	147695	147722	148392	148805	149121	0	0	152794	0	0	149594	0	0	0	
2	Exec_Auto	0	10556712	4	0	1	1	0	1	A	1	1	0	107934	0	0	0	0	0	154795	154860	155530	155938	156218	156718	0	157018	0	0	0	0	0	0	
