Task	Typ of Try	FT/ST	Begin launch	Num Try	Num CibleA	Num CibleB	Pos CibleA	Pos CibleB	%RecA_>_B	Target Choice	Good Choice	Reward	Num error	 E0	E10	E20	E30	E100	E40	E15	E25	E35	E45	E55	E105	E115	E200	E250	E251	E252	E253	E254	E255
2	Exec_Auto	0	17892031	0	1	0	0	2	0	B	1	1	0	1131725	0	0	0	0	0	1131733	1131796	1132972	1133476	1133808	1134308	0	1134608	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	1	0	1	0	3	1	A	1	1	0	1131725	0	0	0	0	0	1136609	1136665	1137802	1138275	1138615	1139115	0	1139416	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	2	0	1	0	2	1	A	1	1	0	1131725	0	0	0	0	0	1141417	1141458	1142457	1142931	1143191	1143691	0	1143993	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	3	0	1	1	0	1	A	1	1	0	1131725	0	0	0	0	0	1145993	1146020	1147496	1147952	1148276	1148776	0	1149076	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	4	1	0	1	2	0	B	1	1	0	1131725	0	0	0	0	0	1151078	1151109	1151746	1152159	1152512	1153012	0	1153312	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	5	1	0	2	0	0	B	1	1	0	1131725	0	0	0	0	0	1155313	1155371	1155931	1156360	1156645	1157145	0	1157445	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	6	1	0	1	0	0	B	1	1	0	1131725	0	0	0	0	0	1159446	1159507	1160533	1160969	1161276	1161776	0	1162077	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	7	0	1	0	1	1	A	1	1	0	1131725	0	0	0	0	0	1164078	1164142	1165324	1165777	1166011	1166511	0	1166812	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	8	0	1	1	2	1	A	1	0	0	1131725	0	0	0	0	0	1168813	1168864	1169889	1170307	1170682	1171182	0	1171484	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	9	1	0	3	0	0	B	1	1	0	1131725	0	0	0	0	0	1173484	1173560	1175003	1175471	1175735	1176235	0	1176535	0	0	0	0	0	0	
2	Exec_Auto	1	17892031	10	1	0	3	1	0	B	1	1	0	1131725	0	0	0	0	0	1178536	1178564	1179740	1180545	1180857	1181357	0	1181657	0	0	0	0	0	0	
2	Exec_Auto	1	17892031	11	0	1	1	2	1	B	0	1	0	1131725	0	0	0	0	0	1183657	1183713	1184850	1185290	1185572	0	1186072	1186373	0	0	0	0	0	0	
2	Exec_Auto	1	17892031	12	0	1	2	1	1	A	1	1	0	1131725	0	0	0	0	0	1188373	1188405	1189404	1189956	1190185	1190685	0	1190985	0	0	0	0	0	0	
2	Exec_Auto	1	17892031	13	0	1	2	3	1	A	1	1	0	1131725	0	0	0	0	0	1192986	1193014	1194490	1194950	1195185	1195685	0	1195985	0	0	0	0	0	0	
2	Exec_Auto	1	17892031	14	0	1	0	1	1	A	1	1	0	1131725	0	0	0	0	0	1197985	1198066	1198703	1199202	1199538	1200038	0	1200338	0	0	0	0	0	0	
2	Exec_Auto	1	17892031	15	1	0	2	0	0	B	1	0	0	1131725	0	0	0	0	0	1202338	1202376	1202936	1203401	1203750	1204250	0	1204550	0	0	0	0	0	0	
2	Exec_Auto	1	17892031	16	1	0	2	3	0	B	1	1	0	1131725	0	0	0	0	0	1206552	1206621	1207647	1208122	1208823	1209323	0	1209624	0	0	0	0	0	0	
2	Exec_Auto	1	17892031	17	0	1	1	2	1	A	1	1	0	1131725	0	0	0	0	0	1211624	1211666	1212848	1213341	1213638	1214138	0	1214438	0	0	0	0	0	0	
2	Exec_Auto	1	17892031	18	0	1	0	1	1	A	1	1	0	1131725	0	0	0	0	0	1216441	1216500	1217525	1218102	1218426	1218926	0	1219227	0	0	0	0	0	0	
2	Exec_Auto	1	17892031	19	0	1	3	2	1	A	1	0	0	1131725	0	0	0	0	0	1221227	1221281	1222724	1223508	1223916	1224416	0	1224717	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	0	1	0	2	3	0	B	1	1	0	1226718	0	0	0	0	0	1226724	1226783	1228246	1228636	1229773	1230273	0	1230573	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	1	0	1	3	2	1	A	1	1	0	1226718	0	0	0	0	0	1232574	1232637	1234000	1234444	1235005	1235505	0	1235806	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	2	0	1	1	3	1	A	1	1	0	1226718	0	0	0	0	0	1237806	1237849	1239079	1239574	1239914	1240414	0	1240715	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	3	0	1	1	2	1	A	1	1	0	1226718	0	0	0	0	0	1242717	1242788	1243637	1244105	1244370	1244870	0	1245170	0	0	0	0	0	0	
2	Exec_Auto	0	17892031	4	1	0	2	3	0	B	1	1	0	1226718	0	0	0	0	0	1247171	1247205	1248137	1248581	1249531	1250031	0	1250331	0	0	0	0	0	0	
